Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Měsíce,value
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2019,99.1495329187
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2019,93.7010591063
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2020,98.8876940731
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2020,98.4371907194
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2020,89.4968190682
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2020,77.5538627232
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2020,77.2674339753
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2020,84.5252479266
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2020,85.2413035465
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2020,83.3353985221
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,září 2020,85.9988693849
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2020,90.3299856248
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2020,93.9739454644
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2020,103.2702643164
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2021,88.4030335831
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2021,96.7997029186
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2021,117.926399362
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2021,131.8125480396
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2021,129.734509882
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2021,125.0883138191
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2021,118.7996494178
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2021,119.795094643
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,září 2021,121.3762765896
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2021,116.6091850889
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2021,127.0987112912
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2021,128.880298136
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2022,125.2158334223
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2022,114.344105174
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2022,111.9537554493
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2022,115.4416536504
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2022,120.9067695617
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2022,117.0947950943
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2022,113.1307599119
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2022,118.4971902865
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,září 2022,108.7004454549
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2022,107.1098128428
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2022,101.4182822733
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2022,94.0744513313
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2023,99.5098927685
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2023,100.0201094433
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2023,97.6733822657
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2023,90.4624953397
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2023,88.5135826941
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2023,91.1109664692
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2023,92.5507822278
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2023,88.7583515185
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,září 2023,89.3378935971
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2023,94.4085283196
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2023,90.9973867537
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2023,92.7207779736
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2024,99.324207638
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2024,105.6228947102
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2024,100.1024768035
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2024,113.097032808
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2024,106.155558218
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2024,103.4063355574
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2024,113.1339705568
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2024,108.7379158279
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,září 2024,108.1477967459
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2024,109.8948600288
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2024,109.6485990762
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2024,109.4234461497
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2025,108.7885720987
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2025,102.8854344176
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2025,104.5393559033
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2025,101.3595956848
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2025,104.0559343796
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2025,105.765430364
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2025,100.7433875722
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2025,98.9909764223
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2015,92.8316532801
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2015,92.2147570064
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2015,93.9409539376
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2015,90.3970569743
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2015,93.4699217507
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2015,99.450129016
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2015,89.6374342154
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2015,91.1783930402
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2015,99.3129028105
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2015,91.9543582033
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2015,107.6306859008
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2015,89.0509491924
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2016,88.3451910516
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2016,102.4979156005
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2016,97.8245975123
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2016,100.5204100073
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2016,97.3363615221
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2016,91.1747849679
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2016,86.9767539478
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2016,105.3499158365
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2016,93.6126231324
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2016,95.8680245338
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2016,103.3798214983
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2016,97.1664276171
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2017,94.0018626424
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2017,91.4336086882
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2017,94.9495897089
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2017,88.5062348898
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2017,96.134140726
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2017,91.2854959204
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2017,101.2349765777
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2017,96.0022842913
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2017,91.4330515741
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2017,104.8095715356
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2017,103.2287015227
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2017,105.0113882225
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2018,104.5873345311
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2018,91.8995468274
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2018,89.972178924
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2018,95.591138428
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2018,93.1850137355
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2018,96.6409104097
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2018,94.1900942424
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2018,89.9539623952
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2018,86.9192574756
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2018,95.2485992808
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2018,88.6735637986
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2018,89.1122010098
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2019,103.1391533988
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2019,107.3599184229
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2019,107.8690609049
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2019,106.7000025317
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2019,108.9866203446
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2019,105.3715215453
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2019,108.6135986043
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2019,103.4290108419
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2019,112.0484280551
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2019,93.8419356878
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2019,89.6556272619
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2019,101.8045581486
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2020,99.7175882482
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2020,98.8582127527
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2020,97.7339677799
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2020,96.7337824677
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2020,90.5076751671
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2020,108.7561034709
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2020,100.3892772182
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2020,104.2503877386
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2020,105.112662522
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2020,102.5092621287
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2020,110.6961169999
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2020,115.6705788751
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2021,97.4657814114
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2021,113.434379245
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2021,130.519909437
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2021,122.3065325829
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2021,121.7635895516
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2021,99.4156937411
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2021,93.0124477219
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2021,94.6366149571
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2021,99.0183490189
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2021,89.5371756401
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2021,95.5501976822
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2021,92.5882386745
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2022,94.854692049
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2022,91.259960168
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2022,82.5379038262
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2022,82.4674122441
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2022,89.4601878179
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2022,100.4639137818
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2022,97.9650673888
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2022,105.223775963
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2022,97.8713266828
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2022,101.73783831
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2022,93.2961214616
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2022,89.5175861476
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2023,106.808019823
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2023,97.0233682877
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2023,94.1464602453
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2023,87.4773738274
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2023,94.62818954
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2023,96.8130358493
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2023,89.16721654
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2023,89.7736341496
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2023,83.7878038744
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2023,93.7566766257
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2023,92.189935843
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2023,89.3555124078
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2024,85.8873184639
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2024,93.8355989809
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,březen 2024,88.747544217
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,duben 2024,103.6724093868
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,květen 2024,90.2368645229
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červen 2024,85.6681374858
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,červenec 2024,108.349206233
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,srpen 2024,93.3970693037
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,září 2024,104.3046815281
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,říjen 2024,97.1248808183
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,listopad 2024,95.4175928555
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,prosinec 2024,105.3954023739
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,leden 2025,99.9632795776
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,53 Poštovní a kurýrní činnosti,únor 2025,91.3687920576
