Území,Roky,Ukazatel,value
Česko,2006,Počet obyvatel ve věku 65 a více let,1482437.0
Česko,2006,Počet obyvatel ve věku 80 a více let,335554.0
Česko,2006,Podíl obyvatel ve věku 0 - 14 let (%),14.38210186
Česko,2006,Podíl obyvatel ve věku 15 - 64 let (%),71.20738231
Česko,2006,Podíl obyvatel ve věku 65 a více let (%),14.41051584
Česko,2006,Průměrný věk (roky),40.20551324
Česko,2006,Index stáří,100.1975649
Česko,2006,Index ekonomické závislosti,54.13849075
Česko,2005,Počet obyvatel - celkem,10251079.0
Česko,2005,Počet obyvatel ve věku 0 - 14 let,1501331.0
Česko,2005,Počet obyvatel ve věku 15 - 64 let,7293357.0
Česko,2005,Počet obyvatel ve věku 20 - 64 let,6639838.0
Česko,2005,Počet obyvatel ve věku 65 a více let,1456391.0
Česko,2005,Počet obyvatel ve věku 80 a více let,321532.0
Česko,2005,Podíl obyvatel ve věku 0 - 14 let (%),14.64558999
Česko,2005,Podíl obyvatel ve věku 15 - 64 let (%),71.14721289
Česko,2005,Podíl obyvatel ve věku 65 a více let (%),14.20719712
Česko,2005,Průměrný věk (roky),39.9891369
Česko,2005,Index stáří,97.00665609
Česko,2005,Index ekonomické závislosti,54.38748656
Česko,2004,Počet obyvatel - celkem,10220577.0
Česko,2004,Počet obyvatel ve věku 0 - 14 let,1526946.0
Česko,2004,Počet obyvatel ve věku 15 - 64 let,7259001.0
Česko,2004,Počet obyvatel ve věku 20 - 64 let,6601806.0
Česko,2004,Počet obyvatel ve věku 65 a více let,1434630.0
Česko,2004,Počet obyvatel ve věku 80 a více let,308332.0
Česko,2004,Podíl obyvatel ve věku 0 - 14 let (%),14.93991973
Česko,2004,Podíl obyvatel ve věku 15 - 64 let (%),71.02339721
Česko,2004,Podíl obyvatel ve věku 65 a více let (%),14.03668306
Česko,2004,Průměrný věk (roky),39.77216937
Česko,2004,Index stáří,93.95420663
Česko,2004,Index ekonomické závislosti,54.8148643
Česko,2003,Počet obyvatel - celkem,10211455.0
Česko,2003,Počet obyvatel ve věku 0 - 14 let,1554475.0
Česko,2003,Počet obyvatel ve věku 15 - 64 let,7233788.0
Česko,2003,Počet obyvatel ve věku 20 - 64 let,6569747.0
Česko,2003,Počet obyvatel ve věku 65 a více let,1423192.0
Česko,2003,Počet obyvatel ve věku 80 a více let,292753.0
Česko,2003,Podíl obyvatel ve věku 0 - 14 let (%),15.22285512
Česko,2003,Podíl obyvatel ve věku 15 - 64 let (%),70.83993417
Česko,2003,Podíl obyvatel ve věku 65 a více let (%),13.93721071
Česko,2003,Průměrný věk (roky),39.52081026
Česko,2003,Index stáří,91.55451197
Česko,2003,Index ekonomické závislosti,55.43148009
Česko,2002,Počet obyvatel - celkem,10203269.0
Česko,2002,Počet obyvatel ve věku 0 - 14 let,1589766.0
Česko,2002,Počet obyvatel ve věku 15 - 64 let,7195541.0
Česko,2002,Počet obyvatel ve věku 20 - 64 let,6530259.0
Česko,2002,Počet obyvatel ve věku 65 a více let,1417962.0
Česko,2002,Počet obyvatel ve věku 80 a více let,277204.0
Česko,2002,Podíl obyvatel ve věku 0 - 14 let (%),15.58094764
Česko,2002,Podíl obyvatel ve věku 15 - 64 let (%),70.52191802
Česko,2002,Podíl obyvatel ve věku 65 a více let (%),13.89713434
Česko,2002,Průměrný věk (roky),39.27685593
Česko,2002,Index stáří,89.19312654
Česko,2002,Index ekonomické závislosti,56.24600801
Česko,2001,Počet obyvatel - celkem,10206436.0
Česko,2001,Počet obyvatel ve věku 0 - 14 let,1621862.0
Česko,2001,Počet obyvatel ve věku 15 - 64 let,7170017.0
Česko,2001,Počet obyvatel ve věku 20 - 64 let,6495559.0
Česko,2001,Počet obyvatel ve věku 65 a více let,1414557.0
Česko,2001,Počet obyvatel ve věku 80 a více let,260302.0
Česko,2001,Podíl obyvatel ve věku 0 - 14 let (%),15.8905812
Česko,2001,Podíl obyvatel ve věku 15 - 64 let (%),70.24995797
Česko,2001,Podíl obyvatel ve věku 65 a více let (%),13.85946083
Česko,2001,Průměrný věk (roky),39.0134619
Česko,2001,Index stáří,87.21808637
Česko,2001,Index ekonomické závislosti,57.12944798
Česko,2000,Počet obyvatel - celkem,10266546.0
Česko,2000,Počet obyvatel ve věku 0 - 14 let,1664434.0
Česko,2000,Počet obyvatel ve věku 15 - 64 let,7179109.0
Česko,2000,Počet obyvatel ve věku 20 - 64 let,6496776.0
Česko,2000,Počet obyvatel ve věku 65 a více let,1423003.0
Česko,2000,Počet obyvatel ve věku 80 a více let,249767.0
Česko,2000,Podíl obyvatel ve věku 0 - 14 let (%),16.21221003
Česko,2000,Podíl obyvatel ve věku 15 - 64 let (%),69.92720824
Česko,2000,Podíl obyvatel ve věku 65 a více let (%),13.86058174
Česko,2000,Průměrný věk (roky),38.7564547
Česko,2000,Index stáří,85.49470871
Česko,2000,Index ekonomické závislosti,58.02524206
Česko,1999,Počet obyvatel - celkem,10278098.0
Česko,1999,Počet obyvatel ve věku 0 - 14 let,1707205.0
Česko,1999,Počet obyvatel ve věku 15 - 64 let,7152815.0
Česko,1999,Počet obyvatel ve věku 20 - 64 let,6453283.0
Česko,1999,Počet obyvatel ve věku 65 a více let,1418078.0
Česko,1999,Počet obyvatel ve věku 80 a více let,237215.0
Česko,1999,Podíl obyvatel ve věku 0 - 14 let (%),16.6101257256
Česko,1999,Podíl obyvatel ve věku 15 - 64 let (%),69.5927884712
Česko,1999,Podíl obyvatel ve věku 65 a více let (%),13.7970858032
Česko,1999,Průměrný věk (roky),
Česko,1999,Index stáří,83.0643068641
Česko,1999,Index ekonomické závislosti,59.2692897553
Česko,1998,Počet obyvatel - celkem,10289621.0
Česko,1998,Počet obyvatel ve věku 0 - 14 let,1751471.0
Česko,1998,Počet obyvatel ve věku 15 - 64 let,7126712.0
Česko,1998,Počet obyvatel ve věku 20 - 64 let,6393464.0
Česko,1998,Počet obyvatel ve věku 65 a více let,1411438.0
Česko,1998,Počet obyvatel ve věku 80 a více let,234256.0
Česko,1998,Podíl obyvatel ve věku 0 - 14 let (%),17.0217250956
Česko,1998,Podíl obyvatel ve věku 15 - 64 let (%),69.2611710383
Česko,1998,Podíl obyvatel ve věku 65 a více let (%),13.7171038661
Česko,1998,Průměrný věk (roky),
Česko,1998,Index stáří,80.585861827
Česko,1998,Index ekonomické závislosti,60.9396877811
Česko,1997,Počet obyvatel - celkem,10299125.0
Česko,1997,Počet obyvatel ve věku 0 - 14 let,1795032.0
Česko,1997,Počet obyvatel ve věku 15 - 64 let,7102231.0
Česko,1997,Počet obyvatel ve věku 20 - 64 let,6329734.0
Česko,1997,Počet obyvatel ve věku 65 a více let,1401862.0
Česko,1997,Počet obyvatel ve věku 80 a více let,247832.0
Česko,1997,Podíl obyvatel ve věku 0 - 14 let (%),17.4289757625
Česko,1997,Podíl obyvatel ve věku 15 - 64 let (%),68.9595572439
Česko,1997,Podíl obyvatel ve věku 65 a více let (%),13.6114669936
Česko,1997,Průměrný věk (roky),
Česko,1997,Index stáří,78.0967693055
Česko,1997,Index ekonomické závislosti,62.710233953
Česko,1996,Počet obyvatel - celkem,10309137.0
Česko,1996,Počet obyvatel ve věku 0 - 14 let,1842679.0
Česko,1996,Počet obyvatel ve věku 15 - 64 let,7078210.0
Česko,1996,Počet obyvatel ve věku 20 - 64 let,6267352.0
Česko,1996,Počet obyvatel ve věku 65 a více let,1388248.0
Česko,1996,Počet obyvatel ve věku 80 a více let,263167.0
Česko,1996,Podíl obyvatel ve věku 0 - 14 let (%),17.8742313736
Česko,1996,Podíl obyvatel ve věku 15 - 64 let (%),68.6595783915
Česko,1996,Podíl obyvatel ve věku 65 a více let (%),13.4661902349
Česko,1996,Průměrný věk (roky),
Česko,1996,Index stáří,75.3385695501
Česko,1996,Index ekonomické závislosti,64.4895164656
Česko,1995,Počet obyvatel - celkem,10321344.0
Česko,1995,Počet obyvatel ve věku 0 - 14 let,1893259.0
Česko,1995,Počet obyvatel ve věku 15 - 64 let,7055805.0
Česko,1995,Počet obyvatel ve věku 20 - 64 let,6204140.0
Česko,1995,Počet obyvatel ve věku 65 a více let,1372280.0
Česko,1995,Počet obyvatel ve věku 80 a více let,277109.0
Česko,1995,Podíl obyvatel ve věku 0 - 14 let (%),18.3431440712
Česko,1995,Podíl obyvatel ve věku 15 - 64 let (%),68.3613006213
Česko,1995,Podíl obyvatel ve věku 65 a více let (%),13.2955553075
Česko,1995,Průměrný věk (roky),
Česko,1995,Index stáří,72.4824231656
Česko,1995,Index ekonomické závislosti,66.362203303
Česko,1994,Počet obyvatel - celkem,10333161.0
Česko,1994,Počet obyvatel ve věku 0 - 14 let,1948024.0
Česko,1994,Počet obyvatel ve věku 15 - 64 let,7028905.0
Česko,1994,Počet obyvatel ve věku 20 - 64 let,6140855.0
Česko,1994,Počet obyvatel ve věku 65 a více let,1356232.0
Česko,1994,Počet obyvatel ve věku 80 a více let,285096.0
Česko,1994,Podíl obyvatel ve věku 0 - 14 let (%),18.8521595667
Česko,1994,Podíl obyvatel ve věku 15 - 64 let (%),68.022795735
Česko,1994,Podíl obyvatel ve věku 65 a více let (%),13.1250446983
Česko,1994,Průměrný věk (roky),
Česko,1994,Index stáří,69.6209081613
Česko,1994,Index ekonomické závislosti,68.2690928218
Česko,1993,Počet obyvatel - celkem,10334013.0
Česko,1993,Počet obyvatel ve věku 0 - 14 let,2009752.0
Česko,1993,Počet obyvatel ve věku 15 - 64 let,6981337.0
Česko,1993,Počet obyvatel ve věku 20 - 64 let,6072727.0
Česko,1993,Počet obyvatel ve věku 65 a více let,1342924.0
Česko,1993,Počet obyvatel ve věku 80 a více let,279640.0
Česko,1993,Podíl obyvatel ve věku 0 - 14 let (%),19.4479337311
Česko,1993,Podíl obyvatel ve věku 15 - 64 let (%),67.556882307
Česko,1993,Podíl obyvatel ve věku 65 a více let (%),12.9951839619
Česko,1993,Průměrný věk (roky),
Česko,1993,Index stáří,66.8203838085
Česko,1993,Index ekonomické závislosti,70.1708803969
Česko,1992,Počet obyvatel - celkem,10325697.0
Česko,1992,Počet obyvatel ve věku 0 - 14 let,2064545.0
Česko,1992,Počet obyvatel ve věku 15 - 64 let,6932894.0
Česko,1992,Počet obyvatel ve věku 20 - 64 let,6022234.0
Česko,1992,Počet obyvatel ve věku 65 a více let,1328258.0
Česko,1992,Počet obyvatel ve věku 80 a více let,272305.0
Česko,1992,Podíl obyvatel ve věku 0 - 14 let (%),19.9942434879
Česko,1992,Podíl obyvatel ve věku 15 - 64 let (%),67.1421406226
Česko,1992,Podíl obyvatel ve věku 65 a více let (%),12.8636158896
Česko,1992,Průměrný věk (roky),
Česko,1992,Index stáří,64.3365971679
Česko,1992,Index ekonomické závislosti,71.4595779573
Česko,1991,Počet obyvatel - celkem,10312548.0
Česko,1991,Počet obyvatel ve věku 0 - 14 let,2120802.0
Česko,1991,Počet obyvatel ve věku 15 - 64 let,6876788.0
Česko,1991,Počet obyvatel ve věku 20 - 64 let,5983545.0
Česko,1991,Počet obyvatel ve věku 65 a více let,1314958.0
Česko,1991,Počet obyvatel ve věku 80 a více let,263878.0
Česko,1991,Podíl obyvatel ve věku 0 - 14 let (%),20.5652570053
Česko,1991,Podíl obyvatel ve věku 15 - 64 let (%),66.6836944662
Česko,1991,Podíl obyvatel ve věku 65 a více let (%),12.7510485285
Česko,1991,Průměrný věk (roky),
Česko,1991,Index stáří,62.0028649539
Česko,1991,Index ekonomické závislosti,72.3484656671
Česko,1990,Počet obyvatel - celkem,10304607.0
Česko,1990,Počet obyvatel ve věku 0 - 14 let,2193682.0
Česko,1990,Počet obyvatel ve věku 15 - 64 let,6867991.0
Česko,1990,Počet obyvatel ve věku 20 - 64 let,6003253.0
Česko,1990,Počet obyvatel ve věku 65 a více let,1302451.0
Česko,1990,Počet obyvatel ve věku 80 a více let,258954.0
Česko,1990,Podíl obyvatel ve věku 0 - 14 let (%),21.1661110963
Česko,1990,Podíl obyvatel ve věku 15 - 64 let (%),66.2669705611
Česko,1990,Podíl obyvatel ve věku 65 a více let (%),12.5669183425
Česko,1990,Průměrný věk (roky),
Česko,1990,Index stáří,59.3728261434
Česko,1990,Index ekonomické závislosti,72.6417993711
Česko,1989,Počet obyvatel - celkem,10362102.0
Česko,1989,Počet obyvatel ve věku 0 - 14 let,2252709.0
Česko,1989,Počet obyvatel ve věku 15 - 64 let,6817371.0
Česko,1989,Počet obyvatel ve věku 20 - 64 let,5995565.0
Česko,1989,Počet obyvatel ve věku 65 a více let,1292022.0
Česko,1989,Počet obyvatel ve věku 80 a více let,251632.0
Česko,1989,Podíl obyvatel ve věku 0 - 14 let (%),21.7398844366
Česko,1989,Podíl obyvatel ve věku 15 - 64 let (%),65.7913905885
Česko,1989,Podíl obyvatel ve věku 65 a více let (%),12.4687249749
Česko,1989,Průměrný věk (roky),
Česko,1989,Index stáří,57.3541456087
Česko,1989,Index ekonomické závislosti,72.8294497683
Česko,1988,Počet obyvatel - celkem,10360034.0
Česko,1988,Počet obyvatel ve věku 0 - 14 let,2316017.0
Česko,1988,Počet obyvatel ve věku 15 - 64 let,6765414.0
Česko,1988,Počet obyvatel ve věku 20 - 64 let,5993995.0
Česko,1988,Počet obyvatel ve věku 65 a více let,1278603.0
Česko,1988,Počet obyvatel ve věku 80 a více let,243931.0
Česko,1988,Podíl obyvatel ve věku 0 - 14 let (%),22.3553030811
Česko,1988,Podíl obyvatel ve věku 15 - 64 let (%),65.3030096233
Česko,1988,Podíl obyvatel ve věku 65 a více let (%),12.3416872956
Česko,1988,Průměrný věk (roky),
Česko,1988,Index stáří,55.2069781871
Česko,1988,Index ekonomické závislosti,72.8402175844
Česko,1987,Počet obyvatel - celkem,10350517.0
