Roky;Území;Ukazatel;value
2022;Plzeňský kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);337869.0
2022;Karlovarský kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);113131.0
2022;Karlovarský kraj;Hrubý domácí produkt - struktura (%, ČR = 100);1.6
2022;Karlovarský kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;388235.0
2022;Karlovarský kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);101.5
2022;Karlovarský kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);33804.0
2022;Karlovarský kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;116006.0
2022;Karlovarský kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);89708.0
2022;Karlovarský kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);307854.0
2022;Ústecký kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);386649.0
2022;Ústecký kraj;Hrubý domácí produkt - struktura (%, ČR = 100);5.5
2022;Ústecký kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;477281.0
2022;Ústecký kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);102.7
2022;Ústecký kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);103468.0
2022;Ústecký kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;127721.0
2022;Ústecký kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);250081.0
2022;Ústecký kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);308701.0
2022;Liberecký kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);208518.0
2022;Liberecký kraj;Hrubý domácí produkt - struktura (%, ČR = 100);3.0
2022;Liberecký kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;466640.0
2022;Liberecký kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);102.2
2022;Liberecký kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);52632.0
2022;Liberecký kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;117784.0
2022;Liberecký kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);140986.0
2022;Liberecký kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);315511.0
2022;Královéhradecký kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);307147.0
2022;Královéhradecký kraj;Hrubý domácí produkt - struktura (%, ČR = 100);4.4
2022;Královéhradecký kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;555697.0
2022;Královéhradecký kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);100.6
2022;Královéhradecký kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);64667.0
2022;Královéhradecký kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;116997.0
2022;Královéhradecký kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);188564.0
2022;Královéhradecký kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);341154.0
2022;Pardubický kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);279455.0
2022;Pardubický kraj;Hrubý domácí produkt - struktura (%, ČR = 100);4.0
2022;Pardubický kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;531422.0
2022;Pardubický kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);106.0
2022;Pardubický kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);77256.0
2022;Pardubický kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;146913.0
2022;Pardubický kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);174799.0
2022;Pardubický kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);332404.0
2022;Kraj Vysočina;Hrubý domácí produkt (mil. Kč, běžné ceny);278116.0
2022;Kraj Vysočina;Hrubý domácí produkt - struktura (%, ČR = 100);3.9
2022;Kraj Vysočina;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;542453.0
2022;Kraj Vysočina;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);100.0
2022;Kraj Vysočina;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);64752.0
2022;Kraj Vysočina;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;126296.0
2022;Kraj Vysočina;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);178195.0
2022;Kraj Vysočina;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);347561.0
2022;Jihomoravský kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);770044.0
2022;Jihomoravský kraj;Hrubý domácí produkt - struktura (%, ČR = 100);10.9
2022;Jihomoravský kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;636726.0
2022;Jihomoravský kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);101.2
2022;Jihomoravský kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);197015.0
2022;Jihomoravský kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;162906.0
2022;Jihomoravský kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);419620.0
2022;Jihomoravský kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);346971.0
2022;Olomoucký kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);322491.0
2022;Olomoucký kraj;Hrubý domácí produkt - struktura (%, ČR = 100);4.6
2022;Olomoucký kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;512034.0
2022;Olomoucký kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);101.3
2022;Olomoucký kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);93459.0
2022;Olomoucký kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;148389.0
2022;Olomoucký kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);201089.0
2022;Olomoucký kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);319279.0
2022;Zlínský kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);309435.0
2022;Zlínský kraj;Hrubý domácí produkt - struktura (%, ČR = 100);4.4
2022;Zlínský kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;534186.0
2022;Zlínský kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);101.1
2022;Zlínský kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);77172.0
2022;Zlínský kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;133224.0
2022;Zlínský kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);190308.0
2022;Zlínský kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);328534.0
2022;Moravskoslezský kraj;Hrubý domácí produkt (mil. Kč, běžné ceny);608674.0
2022;Moravskoslezský kraj;Hrubý domácí produkt - struktura (%, ČR = 100);8.6
2022;Moravskoslezský kraj;Hrubý domácí produkt na 1 obyvatele v Kč, běžné ceny;512448.0
2022;Moravskoslezský kraj;Meziroční vývoj HDP (%, srovnatelné ceny, předchozí rok = 100);102.3
2022;Moravskoslezský kraj;Tvorba hrubého fixního kapitálu (mil. Kč, běžné ceny);164739.0
2022;Moravskoslezský kraj;Tvorba hrubého fixního kapitálu na 1 obyvatele (Kč, běžné ceny) ;138695.0
2022;Moravskoslezský kraj;Čistý disponibilní důchod domácností (mil. Kč, běžné ceny);376308.0
2022;Moravskoslezský kraj;Čistý disponibilní důchod domácností na 1 obyvatele (Kč, běžné ceny);316817.0
