Území;Roky;Ukazatel;value
Česko;2020;Počet obyvatel k 1. 7. (střední stav);10700155.0
Česko;2020;Počet obyvatel k 31. 12. (koncový stav);10701777.0
Česko;2020;Sňatky;45415.0
Česko;2020;Rozvody;21734.0
Česko;2020;Narození;110631.0
Česko;2020;Živě narození;110200.0
Česko;2020;Živě narození mimo manželství;53408.0
Česko;2020;Mrtvě narození;431.0
Česko;2020;Potraty;30368.0
Česko;2020;UPT;16886.0
Česko;2020;Zemřelí;129289.0
Česko;2020;Zemřelí do 1 roku;249.0
Česko;2020;Zemřelí do 28 dnů;172.0
Česko;2020;Přirozený přírůstek/úbytek;-19089.0
Česko;2020;Přistěhovalí;55661.0
Česko;2020;Vystěhovalí;28734.0
Česko;2020;Přírůstek/úbytek stěhováním;26927.0
Česko;2020;Celkový přírůstek/úbytek;7838.0
Česko;2019;Počet obyvatel k 1. 1. (počáteční stav);10649800.0
Česko;2019;Počet obyvatel k 1. 7. (střední stav);10669324.0
Česko;2019;Počet obyvatel k 31. 12. (koncový stav);10693939.0
Česko;2019;Sňatky;54870.0
Česko;2019;Rozvody;24141.0
Česko;2019;Narození;112633.0
Česko;2019;Živě narození;112231.0
Česko;2019;Živě narození mimo manželství;54093.0
Česko;2019;Mrtvě narození;402.0
Česko;2019;Potraty;31797.0
Česko;2019;UPT;17757.0
Česko;2019;Zemřelí;112362.0
Česko;2019;Zemřelí do 1 roku;288.0
Česko;2019;Zemřelí do 28 dnů;175.0
Česko;2019;Přirozený přírůstek/úbytek;-131.0
Česko;2019;Přistěhovalí;65571.0
Česko;2019;Vystěhovalí;21301.0
Česko;2019;Přírůstek/úbytek stěhováním;44270.0
Česko;2019;Celkový přírůstek/úbytek;44139.0
Česko;2018;Počet obyvatel k 1. 1. (počáteční stav);10610055.0
Česko;2018;Počet obyvatel k 1. 7. (střední stav);10626430.0
Česko;2018;Počet obyvatel k 31. 12. (koncový stav);10649800.0
Česko;2018;Sňatky;54470.0
Česko;2018;Rozvody;24313.0
Česko;2018;Narození;114419.0
Česko;2018;Živě narození;114036.0
Česko;2018;Živě narození mimo manželství;55338.0
Česko;2018;Mrtvě narození;383.0
Česko;2018;Potraty;32952.0
Česko;2018;UPT;18298.0
Česko;2018;Zemřelí;112920.0
Česko;2018;Zemřelí do 1 roku;292.0
Česko;2018;Zemřelí do 28 dnů;187.0
Česko;2018;Přirozený přírůstek/úbytek;1116.0
Česko;2018;Přistěhovalí;58148.0
Česko;2018;Vystěhovalí;19519.0
Česko;2018;Přírůstek/úbytek stěhováním;38629.0
Česko;2018;Celkový přírůstek/úbytek;39745.0
Česko;2017;Počet obyvatel k 1. 1. (počáteční stav);10578820.0
Česko;2017;Počet obyvatel k 1. 7. (střední stav);10589526.0
Česko;2017;Počet obyvatel k 31. 12. (koncový stav);10610055.0
Česko;2017;Sňatky;52567.0
Česko;2017;Rozvody;25755.0
Česko;2017;Narození;114789.0
Česko;2017;Živě narození;114405.0
Česko;2017;Živě narození mimo manželství;56091.0
Česko;2017;Mrtvě narození;384.0
Česko;2017;Potraty;35012.0
Česko;2017;UPT;19389.0
Česko;2017;Zemřelí;111443.0
Česko;2017;Zemřelí do 1 roku;304.0
Česko;2017;Zemřelí do 28 dnů;203.0
Česko;2017;Přirozený přírůstek/úbytek;2962.0
Česko;2017;Přistěhovalí;45957.0
Česko;2017;Vystěhovalí;17684.0
Česko;2017;Přírůstek/úbytek stěhováním;28273.0
Česko;2017;Celkový přírůstek/úbytek;31235.0
Česko;2016;Počet obyvatel k 1. 1. (počáteční stav);10553843.0
Česko;2016;Počet obyvatel k 1. 7. (střední stav);10565284.0
Česko;2016;Počet obyvatel k 31. 12. (koncový stav);10578820.0
Česko;2016;Sňatky;50768.0
Česko;2016;Rozvody;24996.0
Česko;2016;Narození;113083.0
Česko;2016;Živě narození;112663.0
Česko;2016;Živě narození mimo manželství;54733.0
Česko;2016;Mrtvě narození;420.0
Česko;2016;Potraty;35921.0
Česko;2016;UPT;20406.0
Česko;2016;Zemřelí;107750.0
Česko;2016;Zemřelí do 1 roku;317.0
Česko;2016;Zemřelí do 28 dnů;192.0
Česko;2016;Přirozený přírůstek/úbytek;4913.0
Česko;2016;Přistěhovalí;37503.0
Česko;2016;Vystěhovalí;17439.0
Česko;2016;Přírůstek/úbytek stěhováním;20064.0
Česko;2016;Celkový přírůstek/úbytek;24977.0
Česko;2015;Počet obyvatel k 1. 1. (počáteční stav);10538275.0
Česko;2015;Počet obyvatel k 1. 7. (střední stav);10542942.0
Česko;2015;Počet obyvatel k 31. 12. (koncový stav);10553843.0
Česko;2015;Sňatky;48191.0
Česko;2015;Rozvody;26083.0
Česko;2015;Narození;111162.0
Česko;2015;Živě narození;110764.0
Česko;2015;Živě narození mimo manželství;52976.0
Česko;2015;Mrtvě narození;398.0
Česko;2015;Potraty;35761.0
Česko;2015;UPT;20403.0
Česko;2015;Zemřelí;111173.0
Česko;2015;Zemřelí do 1 roku;272.0
Česko;2015;Zemřelí do 28 dnů;165.0
Česko;2015;Přirozený přírůstek/úbytek;-409.0
Česko;2015;Přistěhovalí;34922.0
Česko;2015;Vystěhovalí;18945.0
Česko;2015;Přírůstek/úbytek stěhováním;15977.0
Česko;2015;Celkový přírůstek/úbytek;15568.0
Česko;2014;Počet obyvatel k 1. 1. (počáteční stav);10512419.0
Česko;2014;Počet obyvatel k 1. 7. (střední stav);10524783.0
Česko;2014;Počet obyvatel k 31. 12. (koncový stav);10538275.0
Česko;2014;Sňatky;45575.0
Česko;2014;Rozvody;26764.0
Česko;2014;Narození;110252.0
Česko;2014;Živě narození;109860.0
Česko;2014;Živě narození mimo manželství;51267.0
Česko;2014;Mrtvě narození;392.0
Česko;2014;Potraty;36956.0
Česko;2014;UPT;21893.0
Česko;2014;Zemřelí;105665.0
Česko;2014;Zemřelí do 1 roku;263.0
Česko;2014;Zemřelí do 28 dnů;172.0
Česko;2014;Přirozený přírůstek/úbytek;4195.0
Česko;2014;Přistěhovalí;41625.0
Česko;2014;Vystěhovalí;19964.0
Česko;2014;Přírůstek/úbytek stěhováním;21661.0
Česko;2014;Celkový přírůstek/úbytek;25856.0
Česko;2013;Počet obyvatel k 1. 1. (počáteční stav);10516125.0
Česko;2013;Počet obyvatel k 1. 7. (střední stav);10510719.0
Česko;2013;Počet obyvatel k 31. 12. (koncový stav);10512419.0
Česko;2013;Sňatky;43499.0
Česko;2013;Rozvody;27895.0
Česko;2013;Narození;107117.0
Česko;2013;Živě narození;106751.0
Česko;2013;Živě narození mimo manželství;48000.0
Česko;2013;Mrtvě narození;366.0
Česko;2013;Potraty;37687.0
Česko;2013;UPT;22714.0
Česko;2013;Zemřelí;109160.0
Česko;2013;Zemřelí do 1 roku;265.0
Česko;2013;Zemřelí do 28 dnů;151.0
Česko;2013;Přirozený přírůstek/úbytek;-2409.0
Česko;2013;Přistěhovalí;29579.0
Česko;2013;Vystěhovalí;30876.0
Česko;2013;Přírůstek/úbytek stěhováním;-1297.0
Česko;2013;Celkový přírůstek/úbytek;-3706.0
Česko;2012;Počet obyvatel k 1. 1. (počáteční stav);10505445.0
Česko;2012;Počet obyvatel k 1. 7. (střední stav);10509286.0
Česko;2012;Počet obyvatel k 31. 12. (koncový stav);10516125.0
Česko;2012;Sňatky;45206.0
Česko;2012;Rozvody;26402.0
Česko;2012;Narození;108955.0
Česko;2012;Živě narození;108576.0
Česko;2012;Živě narození mimo manželství;47088.0
Česko;2012;Mrtvě narození;379.0
Česko;2012;Potraty;37733.0
Česko;2012;UPT;23032.0
Česko;2012;Zemřelí;108189.0
Česko;2012;Zemřelí do 1 roku;285.0
Česko;2012;Zemřelí do 28 dnů;175.0
Česko;2012;Přirozený přírůstek/úbytek;387.0
Česko;2012;Přistěhovalí;30298.0
Česko;2012;Vystěhovalí;20005.0
Česko;2012;Přírůstek/úbytek stěhováním;10293.0
Česko;2012;Celkový přírůstek/úbytek;10680.0
Česko;2011;Počet obyvatel k 1. 1. (počáteční stav);10486731.0
Česko;2011;Počet obyvatel k 1. 7. (střední stav);10496672.0
Česko;2011;Počet obyvatel k 31. 12. (koncový stav);10505445.0
Česko;2011;Sňatky;45137.0
Česko;2011;Rozvody;28113.0
Česko;2011;Narození;108990.0
Česko;2011;Živě narození;108673.0
Česko;2011;Živě narození mimo manželství;45421.0
Česko;2011;Mrtvě narození;317.0
Česko;2011;Potraty;38864.0
Česko;2011;UPT;24055.0
Česko;2011;Zemřelí;106848.0
Česko;2011;Zemřelí do 1 roku;298.0
Česko;2011;Zemřelí do 28 dnů;186.0
Česko;2011;Přirozený přírůstek/úbytek;1825.0
Česko;2011;Přistěhovalí;22590.0
Česko;2011;Vystěhovalí;5701.0
Česko;2011;Přírůstek/úbytek stěhováním;16889.0
Česko;2011;Celkový přírůstek/úbytek;18714.0
Česko;2010;Počet obyvatel k 1. 1. (počáteční stav);10506813.0
Česko;2010;Počet obyvatel k 1. 7. (střední stav);10517247.0
Česko;2010;Počet obyvatel k 31. 12. (koncový stav);10532770.0
Česko;2010;Sňatky;46746.0
Česko;2010;Rozvody;30783.0
Česko;2010;Narození;117446.0
Česko;2010;Živě narození;117153.0
Česko;2010;Živě narození mimo manželství;47164.0
Česko;2010;Mrtvě narození;293.0
Česko;2010;Potraty;39273.0
Česko;2010;UPT;23998.0
Česko;2010;Zemřelí;106844.0
Česko;2010;Zemřelí do 1 roku;313.0
Česko;2010;Zemřelí do 28 dnů;196.0
Česko;2010;Přirozený přírůstek/úbytek;10309.0
Česko;2010;Přistěhovalí;30515.0
Česko;2010;Vystěhovalí;14867.0
Česko;2010;Přírůstek/úbytek stěhováním;15648.0
Česko;2010;Celkový přírůstek/úbytek;25957.0
Česko;2009;Počet obyvatel k 1. 1. (počáteční stav);10467542.0
Česko;2009;Počet obyvatel k 1. 7. (střední stav);10491492.0
Česko;2009;Počet obyvatel k 31. 12. (koncový stav);10506813.0
Česko;2009;Sňatky;47862.0
Česko;2009;Rozvody;29133.0
Česko;2009;Narození;118667.0
Česko;2009;Živě narození;118348.0
Česko;2009;Živě narození mimo manželství;45954.0
Česko;2009;Mrtvě narození;319.0
Česko;2009;Potraty;40528.0
Česko;2009;UPT;24636.0
Česko;2009;Zemřelí;107421.0
Česko;2009;Zemřelí do 1 roku;341.0
Česko;2009;Zemřelí do 28 dnů;194.0
Česko;2009;Přirozený přírůstek/úbytek;10927.0
Česko;2009;Přistěhovalí;39973.0
Česko;2009;Vystěhovalí;11629.0
Česko;2009;Přírůstek/úbytek stěhováním;28344.0
Česko;2009;Celkový přírůstek/úbytek;39271.0
Česko;2008;Počet obyvatel k 1. 1. (počáteční stav);10381130.0
Česko;2008;Počet obyvatel k 1. 7. (střední stav);10429692.0
Česko;2008;Počet obyvatel k 31. 12. (koncový stav);10467542.0
Česko;2008;Sňatky;52457.0
Česko;2008;Rozvody;31300.0
Česko;2008;Narození;119842.0
Česko;2008;Živě narození;119570.0
Česko;2008;Živě narození mimo manželství;43457.0
Česko;2008;Mrtvě narození;272.0
Česko;2008;Potraty;41446.0
Česko;2008;UPT;25760.0
Česko;2008;Zemřelí;104948.0
Česko;2008;Zemřelí do 1 roku;338.0
Česko;2008;Zemřelí do 28 dnů;217.0
Česko;2008;Přirozený přírůstek/úbytek;14622.0
Česko;2008;Přistěhovalí;77817.0
Česko;2008;Vystěhovalí;6027.0
Česko;2008;Přírůstek/úbytek stěhováním;71790.0
Česko;2008;Celkový přírůstek/úbytek;86412.0
Česko;2007;Počet obyvatel k 1. 1. (počáteční stav);10287189.0
Česko;2007;Počet obyvatel k 1. 7. (střední stav);10322689.0
Česko;2007;Počet obyvatel k 31. 12. (koncový stav);10381130.0
Česko;2007;Sňatky;57157.0
Česko;2007;Rozvody;31129.0
Česko;2007;Narození;114947.0
Česko;2007;Živě narození;114632.0
Česko;2007;Živě narození mimo manželství;39537.0
Česko;2007;Mrtvě narození;315.0
Česko;2007;Potraty;40917.0
Česko;2007;UPT;25414.0
Česko;2007;Zemřelí;104636.0
Česko;2007;Zemřelí do 1 roku;360.0
Česko;2007;Zemřelí do 28 dnů;235.0
Česko;2007;Přirozený přírůstek/úbytek;9996.0
Česko;2007;Přistěhovalí;104445.0
Česko;2007;Vystěhovalí;20500.0
Česko;2007;Přírůstek/úbytek stěhováním;83945.0
Česko;2007;Celkový přírůstek/úbytek;93941.0
Česko;2006;Počet obyvatel k 1. 1. (počáteční stav);10251079.0
Česko;2006;Počet obyvatel k 1. 7. (střední stav);10266646.0
Česko;2006;Počet obyvatel k 31. 12. (koncový stav);10287189.0
Česko;2006;Sňatky;52860.0
Česko;2006;Rozvody;31415.0
Česko;2006;Narození;106130.0
Česko;2006;Živě narození;105831.0
Česko;2006;Živě narození mimo manželství;35259.0
Česko;2006;Mrtvě narození;299.0
Česko;2006;Potraty;39959.0
Česko;2006;UPT;25352.0
Česko;2006;Zemřelí;104441.0
Česko;2006;Zemřelí do 1 roku;352.0
Česko;2006;Zemřelí do 28 dnů;246.0
Česko;2006;Přirozený přírůstek/úbytek;1390.0
Česko;2006;Přistěhovalí;68183.0
Česko;2006;Vystěhovalí;33463.0
Česko;2006;Přírůstek/úbytek stěhováním;34720.0
Česko;2006;Celkový přírůstek/úbytek;36110.0
Česko;2005;Počet obyvatel k 1. 1. (počáteční stav);10220577.0
Česko;2005;Počet obyvatel k 1. 7. (střední stav);10234092.0
Česko;2005;Počet obyvatel k 31. 12. (koncový stav);10251079.0
Česko;2005;Sňatky;51829.0
Česko;2005;Rozvody;31288.0
Česko;2005;Narození;102498.0
Česko;2005;Živě narození;102211.0
Česko;2005;Živě narození mimo manželství;32409.0
Česko;2005;Mrtvě narození;287.0
Česko;2005;Potraty;40023.0
Česko;2005;UPT;26453.0
Česko;2005;Zemřelí;107938.0
Česko;2005;Zemřelí do 1 roku;347.0
Česko;2005;Zemřelí do 28 dnů;206.0
Česko;2005;Přirozený přírůstek/úbytek;-5727.0
Česko;2005;Přistěhovalí;60294.0
Česko;2005;Vystěhovalí;24065.0
Česko;2005;Přírůstek/úbytek stěhováním;36229.0
Česko;2005;Celkový přírůstek/úbytek;30502.0
Česko;2004;Počet obyvatel k 1. 1. (počáteční stav);10211455.0
Česko;2004;Počet obyvatel k 1. 7. (střední stav);10206923.0
Česko;2004;Počet obyvatel k 31. 12. (koncový stav);10220577.0
Česko;2004;Sňatky;51447.0
Česko;2004;Rozvody;33060.0
Česko;2004;Narození;97929.0
Česko;2004;Živě narození;97664.0
Česko;2004;Živě narození mimo manželství;29839.0
Česko;2004;Mrtvě narození;265.0
Česko;2004;Potraty;41324.0
Česko;2004;UPT;27574.0
Česko;2004;Zemřelí;107177.0
Česko;2004;Zemřelí do 1 roku;366.0
Česko;2004;Zemřelí do 28 dnů;224.0
Česko;2004;Přirozený přírůstek/úbytek;-9513.0
Česko;2004;Přistěhovalí;53453.0
Česko;2004;Vystěhovalí;34818.0
Česko;2004;Přírůstek/úbytek stěhováním;18635.0
Česko;2004;Celkový přírůstek/úbytek;9122.0
Česko;2003;Počet obyvatel k 1. 1. (počáteční stav);10203269.0
Česko;2003;Počet obyvatel k 1. 7. (střední stav);10201651.0
Česko;2003;Počet obyvatel k 31. 12. (koncový stav);10211455.0
Česko;2003;Sňatky;48943.0
Česko;2003;Rozvody;32824.0
Česko;2003;Narození;93957.0
Česko;2003;Živě narození;93685.0
Česko;2003;Živě narození mimo manželství;26713.0
Česko;2003;Mrtvě narození;272.0
Česko;2003;Potraty;42304.0
Česko;2003;UPT;29298.0
Česko;2003;Zemřelí;111288.0
Česko;2003;Zemřelí do 1 roku;365.0
Česko;2003;Zemřelí do 28 dnů;221.0
Česko;2003;Přirozený přírůstek/úbytek;-17603.0
Česko;2003;Přistěhovalí;60015.0
Česko;2003;Vystěhovalí;34226.0
Česko;2003;Přírůstek/úbytek stěhováním;25789.0
Česko;2003;Celkový přírůstek/úbytek;8186.0
Česko;2002;Počet obyvatel k 1. 1. (počáteční stav);10206436.0
Česko;2002;Počet obyvatel k 1. 7. (střední stav);10200774.0
Česko;2002;Počet obyvatel k 31. 12. (koncový stav);10203269.0
Česko;2002;Sňatky;52732.0
Česko;2002;Rozvody;31758.0
Česko;2002;Narození;93047.0
Česko;2002;Živě narození;92786.0
Česko;2002;Živě narození mimo manželství;23459.0
Česko;2002;Mrtvě narození;261.0
Česko;2002;Potraty;43743.0
Česko;2002;UPT;31142.0
Česko;2002;Zemřelí;108243.0
Česko;2002;Zemřelí do 1 roku;385.0
Česko;2002;Zemřelí do 28 dnů;251.0
Česko;2002;Přirozený přírůstek/úbytek;-15457.0
Česko;2002;Přistěhovalí;44679.0
Česko;2002;Vystěhovalí;32389.0
Česko;2002;Přírůstek/úbytek stěhováním;12290.0
Česko;2002;Celkový přírůstek/úbytek;-3167.0
Česko;2001;Počet obyvatel k 1. 1. (počáteční stav);10232027.0
Česko;2001;Počet obyvatel k 1. 7. (střední stav);10224192.0
Česko;2001;Počet obyvatel k 31. 12. (koncový stav);10206436.0
Česko;2001;Sňatky;52374.0
Česko;2001;Rozvody;31586.0
Česko;2001;Narození;90978.0
Česko;2001;Živě narození;90715.0
Česko;2001;Živě narození mimo manželství;21276.0
Česko;2001;Mrtvě narození;263.0
Česko;2001;Potraty;45057.0
Česko;2001;UPT;32528.0
Česko;2001;Zemřelí;107755.0
Česko;2001;Zemřelí do 1 roku;360.0
Česko;2001;Zemřelí do 28 dnů;212.0
Česko;2001;Přirozený přírůstek/úbytek;-17040.0
Česko;2001;Přistěhovalí;12918.0
Česko;2001;Vystěhovalí;21469.0
Česko;2001;Přírůstek/úbytek stěhováním;-8551.0
Česko;2001;Celkový přírůstek/úbytek;-25591.0
Česko;2000;Počet obyvatel k 1. 1. (počáteční stav);10278098.0
Česko;2000;Počet obyvatel k 1. 7. (střední stav);10272503.0
Česko;2000;Počet obyvatel k 31. 12. (koncový stav);10266546.0
Česko;2000;Sňatky;55321.0
Česko;2000;Rozvody;29704.0
Česko;2000;Narození;91169.0
Česko;2000;Živě narození;90910.0
Česko;2000;Živě narození mimo manželství;19792.0
Česko;2000;Mrtvě narození;259.0
Česko;2000;Potraty;47370.0
Česko;2000;UPT;34623.0
Česko;2000;Zemřelí;109001.0
Česko;2000;Zemřelí do 1 roku;373.0
Česko;2000;Zemřelí do 28 dnů;231.0
Česko;2000;Přirozený přírůstek/úbytek;-18091.0
Česko;2000;Přistěhovalí;7802.0
Česko;2000;Vystěhovalí;1263.0
Česko;2000;Přírůstek/úbytek stěhováním;6539.0
Česko;2000;Celkový přírůstek/úbytek;-11552.0
Česko;1999;Počet obyvatel k 1. 1. (počáteční stav);10289621.0
Česko;1999;Počet obyvatel k 1. 7. (střední stav);10282784.0
Česko;1999;Počet obyvatel k 31. 12. (koncový stav);10278098.0
Česko;1999;Sňatky;53523.0
Česko;1999;Rozvody;23657.0
Česko;1999;Narození;89774.0
Česko;1999;Živě narození;89471.0
Česko;1999;Živě narození mimo manželství;18426.0
Česko;1999;Mrtvě narození;303.0
Česko;1999;Potraty;52103.0
Česko;1999;UPT;39382.0
Česko;1999;Zemřelí;109768.0
Česko;1999;Zemřelí do 1 roku;413.0
Česko;1999;Zemřelí do 28 dnů;261.0
Česko;1999;Přirozený přírůstek/úbytek;-20297.0
Česko;1999;Přistěhovalí;9910.0
Česko;1999;Vystěhovalí;1136.0
Česko;1999;Přírůstek/úbytek stěhováním;8774.0
Česko;1999;Celkový přírůstek/úbytek;-11523.0
Česko;1998;Počet obyvatel k 1. 1. (počáteční stav);10299125.0
Česko;1998;Počet obyvatel k 1. 7. (střední stav);10294943.0
Česko;1998;Počet obyvatel k 31. 12. (koncový stav);10289621.0
Česko;1998;Sňatky;55027.0
Česko;1998;Rozvody;32363.0
Česko;1998;Narození;90829.0
Česko;1998;Živě narození;90535.0
Česko;1998;Živě narození mimo manželství;17209.0
Česko;1998;Mrtvě narození;294.0
Česko;1998;Potraty;55654.0
Česko;1998;UPT;42959.0
Česko;1998;Zemřelí;109527.0
Česko;1998;Zemřelí do 1 roku;472.0
Česko;1998;Zemřelí do 28 dnů;289.0
Česko;1998;Přirozený přírůstek/úbytek;-18992.0
Česko;1998;Přistěhovalí;10729.0
Česko;1998;Vystěhovalí;1241.0
Česko;1998;Přírůstek/úbytek stěhováním;9488.0
Česko;1998;Celkový přírůstek/úbytek;-9504.0
Česko;1997;Počet obyvatel k 1. 1. (počáteční stav);10309137.0
Česko;1997;Počet obyvatel k 1. 7. (střední stav);10303642.0
Česko;1997;Počet obyvatel k 31. 12. (koncový stav);10299125.0
Česko;1997;Sňatky;57804.0
Česko;1997;Rozvody;32465.0
Česko;1997;Narození;90930.0
Česko;1997;Živě narození;90657.0
Česko;1997;Živě narození mimo manželství;16125.0
Česko;1997;Mrtvě narození;273.0
Česko;1997;Potraty;56973.0
Česko;1997;UPT;45022.0
Česko;1997;Zemřelí;112744.0
Česko;1997;Zemřelí do 1 roku;531.0
Česko;1997;Zemřelí do 28 dnů;326.0
Česko;1997;Přirozený přírůstek/úbytek;-22087.0
Česko;1997;Přistěhovalí;12880.0
Česko;1997;Vystěhovalí;805.0
Česko;1997;Přírůstek/úbytek stěhováním;12075.0
Česko;1997;Celkový přírůstek/úbytek;-10012.0
Česko;1996;Počet obyvatel k 1. 1. (počáteční stav);10321344.0
Česko;1996;Počet obyvatel k 1. 7. (střední stav);10315353.0
Česko;1996;Počet obyvatel k 31. 12. (koncový stav);10309137.0
Česko;1996;Sňatky;53896.0
Česko;1996;Rozvody;33113.0
Česko;1996;Narození;90763.0
Česko;1996;Živě narození;90446.0
Česko;1996;Živě narození mimo manželství;15288.0
Česko;1996;Mrtvě narození;317.0
Česko;1996;Potraty;59962.0
Česko;1996;UPT;48086.0
Česko;1996;Zemřelí;112782.0
Česko;1996;Zemřelí do 1 roku;547.0
Česko;1996;Zemřelí do 28 dnů;347.0
Česko;1996;Přirozený přírůstek/úbytek;-22336.0
Česko;1996;Přistěhovalí;10857.0
Česko;1996;Vystěhovalí;728.0
Česko;1996;Přírůstek/úbytek stěhováním;10129.0
Česko;1996;Celkový přírůstek/úbytek;-12207.0
Česko;1995;Počet obyvatel k 1. 1. (počáteční stav);10333161.0
Česko;1995;Počet obyvatel k 1. 7. (střední stav);10330759.0
Česko;1995;Počet obyvatel k 31. 12. (koncový stav);10321344.0
Česko;1995;Sňatky;54956.0
Česko;1995;Rozvody;31135.0
Česko;1995;Narození;96397.0
Česko;1995;Živě narození;96097.0
Česko;1995;Živě narození mimo manželství;14947.0
Česko;1995;Mrtvě narození;300.0
Česko;1995;Potraty;61590.0
Česko;1995;UPT;49531.0
Česko;1995;Zemřelí;117913.0
Česko;1995;Zemřelí do 1 roku;740.0
Česko;1995;Zemřelí do 28 dnů;475.0
Česko;1995;Přirozený přírůstek/úbytek;-21816.0
Česko;1995;Přistěhovalí;10540.0
Česko;1995;Vystěhovalí;541.0
Česko;1995;Přírůstek/úbytek stěhováním;9999.0
Česko;1995;Celkový přírůstek/úbytek;-11817.0
Česko;1994;Počet obyvatel k 1. 1. (počáteční stav);10334013.0
Česko;1994;Počet obyvatel k 1. 7. (střední stav);10336162.0
Česko;1994;Počet obyvatel k 31. 12. (koncový stav);10333161.0
Česko;1994;Sňatky;58440.0
Česko;1994;Rozvody;30939.0
Česko;1994;Narození;106915.0
Česko;1994;Živě narození;106579.0
Česko;1994;Živě narození mimo manželství;15507.0
Česko;1994;Mrtvě narození;336.0
Česko;1994;Potraty;67434.0
Česko;1994;UPT;54836.0
Česko;1994;Zemřelí;117373.0
Česko;1994;Zemřelí do 1 roku;847.0
Česko;1994;Zemřelí do 28 dnů;505.0
Česko;1994;Přirozený přírůstek/úbytek;-10794.0
Česko;1994;Přistěhovalí;10207.0
Česko;1994;Vystěhovalí;265.0
Česko;1994;Přírůstek/úbytek stěhováním;9942.0
Česko;1994;Celkový přírůstek/úbytek;-852.0
Česko;1993;Počet obyvatel k 1. 1. (počáteční stav);10325697.0
Česko;1993;Počet obyvatel k 1. 7. (střední stav);10330607.0
Česko;1993;Počet obyvatel k 31. 12. (koncový stav);10334013.0
Česko;1993;Sňatky;66033.0
