Území,Roky,Ukazatel,value
Česko,1791,Přírůstek/úbytek stěhováním,
Česko,1791,Počet obyvatel k 1. 7.,4497000.0
Česko,1791,Živě narození,
Česko,1791,Zemřelí,160651.0
Česko,1791,Sňatky,34601.0
Česko,1791,Rozvody,
Česko,1791,Přistěhovalí,
Česko,1791,Vystěhovalí,
Česko,1792,Přirozený přírůstek/úbytek,59842.0
Česko,1792,Celkový přírůstek/úbytek,
Česko,1792,Přírůstek/úbytek stěhováním,
Česko,1792,Počet obyvatel k 1. 7.,4531000.0
Česko,1792,Živě narození,
Česko,1792,Zemřelí,141238.0
Česko,1792,Sňatky,39979.0
Česko,1792,Rozvody,
Česko,1792,Přistěhovalí,
Česko,1792,Vystěhovalí,
Česko,1793,Přirozený přírůstek/úbytek,55339.0
Česko,1793,Celkový přírůstek/úbytek,
Česko,1793,Přírůstek/úbytek stěhováním,
Česko,1793,Počet obyvatel k 1. 7.,4553000.0
Česko,1793,Živě narození,
Česko,1793,Zemřelí,141309.0
Česko,1793,Sňatky,39282.0
Česko,1793,Rozvody,
Česko,1793,Přistěhovalí,
Česko,1793,Vystěhovalí,
Česko,1794,Přirozený přírůstek/úbytek,49920.0
Česko,1794,Celkový přírůstek/úbytek,
Česko,1794,Přírůstek/úbytek stěhováním,
Česko,1794,Počet obyvatel k 1. 7.,4570000.0
Česko,1794,Živě narození,
Česko,1794,Zemřelí,151513.0
Česko,1794,Sňatky,38665.0
Česko,1794,Rozvody,
Česko,1794,Přistěhovalí,
Česko,1794,Vystěhovalí,
Česko,1795,Přirozený přírůstek/úbytek,33693.0
Česko,1795,Celkový přírůstek/úbytek,
Česko,1795,Přírůstek/úbytek stěhováním,
Česko,1795,Počet obyvatel k 1. 7.,4588000.0
Česko,1795,Živě narození,
Česko,1795,Zemřelí,164732.0
Česko,1795,Sňatky,35181.0
Česko,1795,Rozvody,
Česko,1795,Přistěhovalí,
Česko,1795,Vystěhovalí,
Česko,1796,Přirozený přírůstek/úbytek,53323.0
Česko,1796,Celkový přírůstek/úbytek,
Česko,1796,Přírůstek/úbytek stěhováním,
Česko,1796,Počet obyvatel k 1. 7.,4598000.0
Česko,1796,Živě narození,
Česko,1796,Zemřelí,146225.0
Česko,1796,Sňatky,34893.0
Česko,1796,Rozvody,
Česko,1796,Přistěhovalí,
Česko,1796,Vystěhovalí,
Česko,1797,Přirozený přírůstek/úbytek,49273.0
Česko,1797,Celkový přírůstek/úbytek,
Česko,1797,Přírůstek/úbytek stěhováním,
Česko,1797,Počet obyvatel k 1. 7.,4633000.0
Česko,1797,Živě narození,
Česko,1797,Zemřelí,145659.0
Česko,1797,Sňatky,38108.0
Česko,1797,Rozvody,
Česko,1797,Přistěhovalí,
Česko,1797,Vystěhovalí,
Česko,1798,Přirozený přírůstek/úbytek,65034.0
Česko,1798,Celkový přírůstek/úbytek,
Česko,1798,Přírůstek/úbytek stěhováním,
Česko,1798,Počet obyvatel k 1. 7.,4668000.0
Česko,1798,Živě narození,
Česko,1798,Zemřelí,139238.0
Česko,1798,Sňatky,37528.0
Česko,1798,Rozvody,
Česko,1798,Přistěhovalí,
Česko,1798,Vystěhovalí,
Česko,1799,Přirozený přírůstek/úbytek,39698.0
Česko,1799,Celkový přírůstek/úbytek,
Česko,1799,Přírůstek/úbytek stěhováním,
Česko,1799,Počet obyvatel k 1. 7.,4670000.0
Česko,1799,Živě narození,
Česko,1799,Zemřelí,160609.0
Česko,1799,Sňatky,37118.0
Česko,1799,Rozvody,
Česko,1799,Přistěhovalí,
Česko,1799,Vystěhovalí,
Česko,1800,Přirozený přírůstek/úbytek,18281.0
Česko,1800,Celkový přírůstek/úbytek,
Česko,1800,Přírůstek/úbytek stěhováním,
Česko,1800,Počet obyvatel k 1. 7.,4659000.0
Česko,1800,Živě narození,
Česko,1800,Zemřelí,177730.0
Česko,1800,Sňatky,35414.0
Česko,1800,Rozvody,
Česko,1800,Přistěhovalí,
Česko,1800,Vystěhovalí,
Česko,1801,Přirozený přírůstek/úbytek,26651.0
Česko,1801,Celkový přírůstek/úbytek,
Česko,1801,Přírůstek/úbytek stěhováním,
Česko,1801,Počet obyvatel k 1. 7.,4692000.0
Česko,1801,Živě narození,
Česko,1801,Zemřelí,170187.0
Česko,1801,Sňatky,36270.0
Česko,1801,Rozvody,
Česko,1801,Přistěhovalí,
Česko,1801,Vystěhovalí,
Česko,1802,Přirozený přírůstek/úbytek,50473.0
Česko,1802,Celkový přírůstek/úbytek,
Česko,1802,Přírůstek/úbytek stěhováním,
Česko,1802,Počet obyvatel k 1. 7.,4767000.0
Česko,1802,Živě narození,
Česko,1802,Zemřelí,157243.0
Česko,1802,Sňatky,43448.0
Česko,1802,Rozvody,
Česko,1802,Přistěhovalí,
Česko,1802,Vystěhovalí,
Česko,1803,Přirozený přírůstek/úbytek,43236.0
Česko,1803,Celkový přírůstek/úbytek,
Česko,1803,Přírůstek/úbytek stěhováním,
Česko,1803,Počet obyvatel k 1. 7.,4823000.0
Česko,1803,Živě narození,
Česko,1803,Zemřelí,162632.0
Česko,1803,Sňatky,43102.0
Česko,1803,Rozvody,
Česko,1803,Přistěhovalí,
Česko,1803,Vystěhovalí,
Česko,1804,Přirozený přírůstek/úbytek,60683.0
Česko,1804,Celkový přírůstek/úbytek,
Česko,1804,Přírůstek/úbytek stěhováním,
Česko,1804,Počet obyvatel k 1. 7.,4894000.0
Česko,1804,Živě narození,
Česko,1804,Zemřelí,150742.0
Česko,1804,Sňatky,42815.0
Česko,1804,Rozvody,
Česko,1804,Přistěhovalí,
Česko,1804,Vystěhovalí,
Česko,1805,Přirozený přírůstek/úbytek,39572.0
Česko,1805,Celkový přírůstek/úbytek,
Česko,1805,Přírůstek/úbytek stěhováním,
Česko,1805,Počet obyvatel k 1. 7.,4941000.0
Česko,1805,Živě narození,
Česko,1805,Zemřelí,163136.0
Česko,1805,Sňatky,38833.0
Česko,1805,Rozvody,
Česko,1805,Přistěhovalí,
Česko,1805,Vystěhovalí,
Česko,1806,Přirozený přírůstek/úbytek,-112044.0
Česko,1806,Celkový přírůstek/úbytek,
Česko,1806,Přírůstek/úbytek stěhováním,
Česko,1806,Počet obyvatel k 1. 7.,4883000.0
Česko,1806,Živě narození,170277.0
Česko,1806,Zemřelí,282321.0
Česko,1806,Sňatky,42445.0
Česko,1806,Rozvody,
Česko,1806,Přistěhovalí,
Česko,1806,Vystěhovalí,
Česko,1807,Přirozený přírůstek/úbytek,48530.0
Česko,1807,Celkový přírůstek/úbytek,
Česko,1807,Přírůstek/úbytek stěhováním,
Česko,1807,Počet obyvatel k 1. 7.,4857000.0
Česko,1807,Živě narození,220530.0
Česko,1807,Zemřelí,172000.0
Česko,1807,Sňatky,46448.0
Česko,1807,Rozvody,
Česko,1807,Přistěhovalí,
Česko,1807,Vystěhovalí,
Česko,1808,Přirozený přírůstek/úbytek,56812.0
Česko,1808,Celkový přírůstek/úbytek,
Česko,1808,Přírůstek/úbytek stěhováním,
Česko,1808,Počet obyvatel k 1. 7.,4876000.0
Česko,1808,Živě narození,221952.0
Česko,1808,Zemřelí,165140.0
Česko,1808,Sňatky,43727.0
Česko,1808,Rozvody,
Česko,1808,Přistěhovalí,
Česko,1808,Vystěhovalí,
Česko,1809,Přirozený přírůstek/úbytek,25902.0
Česko,1809,Celkový přírůstek/úbytek,
Česko,1809,Přírůstek/úbytek stěhováním,
Česko,1809,Počet obyvatel k 1. 7.,4853000.0
Česko,1809,Živě narození,211573.0
Česko,1809,Zemřelí,185671.0
Česko,1809,Sňatky,33567.0
Česko,1809,Rozvody,
Česko,1809,Přistěhovalí,
Česko,1809,Vystěhovalí,
Česko,1810,Přirozený přírůstek/úbytek,-19627.0
Česko,1810,Celkový přírůstek/úbytek,
Česko,1810,Přírůstek/úbytek stěhováním,
Česko,1810,Počet obyvatel k 1. 7.,4870000.0
Česko,1810,Živě narození,198407.0
Česko,1810,Zemřelí,218034.0
Česko,1810,Sňatky,45739.0
Česko,1810,Rozvody,
Česko,1810,Přistěhovalí,
Česko,1810,Vystěhovalí,
Česko,1811,Přirozený přírůstek/úbytek,55116.0
Česko,1811,Celkový přírůstek/úbytek,
Česko,1811,Přírůstek/úbytek stěhováním,
Česko,1811,Počet obyvatel k 1. 7.,4916000.0
Česko,1811,Živě narození,229131.0
Česko,1811,Zemřelí,174015.0
Česko,1811,Sňatky,49957.0
Česko,1811,Rozvody,
Česko,1811,Přistěhovalí,
Česko,1811,Vystěhovalí,
Česko,1812,Přirozený přírůstek/úbytek,42238.0
Česko,1812,Celkový přírůstek/úbytek,
Česko,1812,Přírůstek/úbytek stěhováním,
Česko,1812,Počet obyvatel k 1. 7.,4951000.0
Česko,1812,Živě narození,215954.0
Česko,1812,Zemřelí,173716.0
Česko,1812,Sňatky,39378.0
Česko,1812,Rozvody,
Česko,1812,Přistěhovalí,
Česko,1812,Vystěhovalí,
Česko,1813,Přirozený přírůstek/úbytek,60726.0
Česko,1813,Celkový přírůstek/úbytek,
Česko,1813,Přírůstek/úbytek stěhováním,
Česko,1813,Počet obyvatel k 1. 7.,4859000.0
Česko,1813,Živě narození,212067.0
Česko,1813,Zemřelí,151341.0
Česko,1813,Sňatky,33906.0
Česko,1813,Rozvody,
Česko,1813,Přistěhovalí,
Česko,1813,Vystěhovalí,
Česko,1814,Přirozený přírůstek/úbytek,4176.0
Česko,1814,Celkový přírůstek/úbytek,
Česko,1814,Přírůstek/úbytek stěhováním,
Česko,1814,Počet obyvatel k 1. 7.,4826000.0
Česko,1814,Živě narození,204555.0
Česko,1814,Zemřelí,200379.0
Česko,1814,Sňatky,31803.0
Česko,1814,Rozvody,
Česko,1814,Přistěhovalí,
Česko,1814,Vystěhovalí,
Česko,1815,Přirozený přírůstek/úbytek,63086.0
Česko,1815,Celkový přírůstek/úbytek,
Česko,1815,Přírůstek/úbytek stěhováním,
Česko,1815,Počet obyvatel k 1. 7.,4810000.0
Česko,1815,Živě narození,209886.0
Česko,1815,Zemřelí,146800.0
Česko,1815,Sňatky,33795.0
Česko,1815,Rozvody,
Česko,1815,Přistěhovalí,
Česko,1815,Vystěhovalí,
Česko,1816,Přirozený přírůstek/úbytek,65533.0
Česko,1816,Celkový přírůstek/úbytek,
Česko,1816,Přírůstek/úbytek stěhováním,
Česko,1816,Počet obyvatel k 1. 7.,4878000.0
Česko,1816,Živě narození,209473.0
Česko,1816,Zemřelí,143940.0
Česko,1816,Sňatky,39849.0
Česko,1816,Rozvody,
Česko,1816,Přistěhovalí,
Česko,1816,Vystěhovalí,
Česko,1817,Přirozený přírůstek/úbytek,47642.0
Česko,1817,Celkový přírůstek/úbytek,
Česko,1817,Přírůstek/úbytek stěhováním,
Česko,1817,Počet obyvatel k 1. 7.,4961000.0
Česko,1817,Živě narození,208345.0
Česko,1817,Zemřelí,160703.0
Česko,1817,Sňatky,40820.0
Česko,1817,Rozvody,
Česko,1817,Přistěhovalí,
Česko,1817,Vystěhovalí,
Česko,1818,Přirozený přírůstek/úbytek,51510.0
Česko,1818,Celkový přírůstek/úbytek,
Česko,1818,Přírůstek/úbytek stěhováním,
Česko,1818,Počet obyvatel k 1. 7.,5021000.0
Česko,1818,Živě narození,204175.0
Česko,1818,Zemřelí,152665.0
Česko,1818,Sňatky,42256.0
Česko,1818,Rozvody,
Česko,1818,Přistěhovalí,
Česko,1818,Vystěhovalí,
Česko,1819,Přirozený přírůstek/úbytek,75036.0
Česko,1819,Celkový přírůstek/úbytek,
Česko,1819,Přírůstek/úbytek stěhováním,
Česko,1819,Počet obyvatel k 1. 7.,5093000.0
Česko,1819,Živě narození,238968.0
Česko,1819,Zemřelí,163932.0
Česko,1819,Sňatky,45718.0
Česko,1819,Rozvody,
Česko,1819,Přistěhovalí,
Česko,1819,Vystěhovalí,
Česko,1820,Přirozený přírůstek/úbytek,94349.0
Česko,1820,Celkový přírůstek/úbytek,
Česko,1820,Přírůstek/úbytek stěhováním,
Česko,1820,Počet obyvatel k 1. 7.,5272791.0
Česko,1820,Živě narození,232287.0
Česko,1820,Zemřelí,137938.0
Česko,1820,Sňatky,49216.0
Česko,1820,Rozvody,
Česko,1820,Přistěhovalí,
Česko,1820,Vystěhovalí,
Česko,1821,Přirozený přírůstek/úbytek,91901.0
Česko,1821,Celkový přírůstek/úbytek,
Česko,1821,Přírůstek/úbytek stěhováním,
Česko,1821,Počet obyvatel k 1. 7.,5353785.0
Česko,1821,Živě narození,231028.0
Česko,1821,Zemřelí,139127.0
Česko,1821,Sňatky,41884.0
Česko,1821,Rozvody,
Česko,1821,Přistěhovalí,
Česko,1821,Vystěhovalí,
Česko,1822,Přirozený přírůstek/úbytek,69141.0
Česko,1822,Celkový přírůstek/úbytek,
Česko,1822,Přírůstek/úbytek stěhováním,
Česko,1822,Počet obyvatel k 1. 7.,5426885.0
Česko,1822,Živě narození,218983.0
Česko,1822,Zemřelí,149842.0
Česko,1822,Sňatky,41489.0
Česko,1822,Rozvody,
Česko,1822,Přistěhovalí,
Česko,1822,Vystěhovalí,
Česko,1823,Přirozený přírůstek/úbytek,67855.0
Česko,1823,Celkový přírůstek/úbytek,
Česko,1823,Přírůstek/úbytek stěhováním,
Česko,1823,Počet obyvatel k 1. 7.,5494633.0
Česko,1823,Živě narození,229571.0
Česko,1823,Zemřelí,161716.0
Česko,1823,Sňatky,38543.0
Česko,1823,Rozvody,
Česko,1823,Přistěhovalí,
Česko,1823,Vystěhovalí,
Česko,1824,Přirozený přírůstek/úbytek,75140.0
Česko,1824,Celkový přírůstek/úbytek,
Česko,1824,Přírůstek/úbytek stěhováním,
Česko,1824,Počet obyvatel k 1. 7.,5567415.0
Česko,1824,Živě narození,228372.0
Česko,1824,Zemřelí,153232.0
Česko,1824,Sňatky,41730.0
Česko,1824,Rozvody,
Česko,1824,Přistěhovalí,
Česko,1824,Vystěhovalí,
Česko,1825,Přirozený přírůstek/úbytek,86396.0
Česko,1825,Celkový přírůstek/úbytek,
Česko,1825,Přírůstek/úbytek stěhováním,
Česko,1825,Počet obyvatel k 1. 7.,5641433.0
Česko,1825,Živě narození,239187.0
Česko,1825,Zemřelí,152791.0
Česko,1825,Sňatky,45471.0
Česko,1825,Rozvody,
Česko,1825,Přistěhovalí,
Česko,1825,Vystěhovalí,
Česko,1826,Přirozený přírůstek/úbytek,81873.0
Česko,1826,Celkový přírůstek/úbytek,
Česko,1826,Přírůstek/úbytek stěhováním,
Česko,1826,Počet obyvatel k 1. 7.,5715138.0
Česko,1826,Živě narození,236735.0
Česko,1826,Zemřelí,154862.0
Česko,1826,Sňatky,48254.0
Česko,1826,Rozvody,
Česko,1826,Přistěhovalí,
Česko,1826,Vystěhovalí,
Česko,1827,Přirozený přírůstek/úbytek,64489.0
Česko,1827,Celkový přírůstek/úbytek,
Česko,1827,Přírůstek/úbytek stěhováním,
Česko,1827,Počet obyvatel k 1. 7.,5831825.0
Česko,1827,Živě narození,229186.0
Česko,1827,Zemřelí,164697.0
Česko,1827,Sňatky,50902.0
Česko,1827,Rozvody,
Česko,1827,Přistěhovalí,
Česko,1827,Vystěhovalí,
Česko,1828,Přirozený přírůstek/úbytek,36083.0
Česko,1828,Celkový přírůstek/úbytek,
Česko,1828,Přírůstek/úbytek stěhováním,
Česko,1828,Počet obyvatel k 1. 7.,5933743.0
Česko,1828,Živě narození,224584.0
Česko,1828,Zemřelí,188501.0
Česko,1828,Sňatky,50062.0
Česko,1828,Rozvody,
Česko,1828,Přistěhovalí,
Česko,1828,Vystěhovalí,
Česko,1829,Přirozený přírůstek/úbytek,38825.0
Česko,1829,Celkový přírůstek/úbytek,
Česko,1829,Přírůstek/úbytek stěhováním,
Česko,1829,Počet obyvatel k 1. 7.,5959643.0
Česko,1829,Živě narození,220607.0
Česko,1829,Zemřelí,181782.0
Česko,1829,Sňatky,48285.0
Česko,1829,Rozvody,
Česko,1829,Přistěhovalí,
Česko,1829,Vystěhovalí,
Česko,1830,Přirozený přírůstek/úbytek,67720.0
Česko,1830,Celkový přírůstek/úbytek,67474.0
Česko,1830,Přírůstek/úbytek stěhováním,-246.0
Česko,1830,Počet obyvatel k 1. 7.,5996788.0
Česko,1830,Živě narození,235046.0
Česko,1830,Zemřelí,167326.0
Česko,1830,Sňatky,47542.0
Česko,1830,Rozvody,
Česko,1830,Přistěhovalí,
Česko,1830,Vystěhovalí,
Česko,1831,Přirozený přírůstek/úbytek,56173.0
Česko,1831,Celkový přírůstek/úbytek,55874.0
Česko,1831,Přírůstek/úbytek stěhováním,-299.0
Česko,1831,Počet obyvatel k 1. 7.,6071798.0
Česko,1831,Živě narození,230322.0
Česko,1831,Zemřelí,174149.0
Česko,1831,Sňatky,43304.0
Česko,1831,Rozvody,
Česko,1831,Přistěhovalí,
Česko,1831,Vystěhovalí,
Česko,1832,Přirozený přírůstek/úbytek,898.0
Česko,1832,Celkový přírůstek/úbytek,701.0
Česko,1832,Přírůstek/úbytek stěhováním,-197.0
Česko,1832,Počet obyvatel k 1. 7.,6117669.0
Česko,1832,Živě narození,232138.0
Česko,1832,Zemřelí,231240.0
Česko,1832,Sňatky,51538.0
Česko,1832,Rozvody,
Česko,1832,Přistěhovalí,
Česko,1832,Vystěhovalí,
Česko,1833,Přirozený přírůstek/úbytek,56844.0
Česko,1833,Celkový přírůstek/úbytek,56662.0
Česko,1833,Přírůstek/úbytek stěhováním,-182.0
Česko,1833,Počet obyvatel k 1. 7.,6114791.0
Česko,1833,Živě narození,244207.0
Česko,1833,Zemřelí,187363.0
Česko,1833,Sňatky,50429.0
Česko,1833,Rozvody,
Česko,1833,Přistěhovalí,
Česko,1833,Vystěhovalí,
Česko,1834,Přirozený přírůstek/úbytek,57469.0
Česko,1834,Celkový přírůstek/úbytek,57152.0
Česko,1834,Přírůstek/úbytek stěhováním,-317.0
Česko,1834,Počet obyvatel k 1. 7.,6139975.0
Česko,1834,Živě narození,242356.0
Česko,1834,Zemřelí,184887.0
Česko,1834,Sňatky,48436.0
Česko,1834,Rozvody,
Česko,1834,Přistěhovalí,
Česko,1834,Vystěhovalí,
Česko,1835,Přirozený přírůstek/úbytek,50461.0
Česko,1835,Celkový přírůstek/úbytek,50258.0
Česko,1835,Přírůstek/úbytek stěhováním,-203.0
Česko,1835,Počet obyvatel k 1. 7.,6191643.0
Česko,1835,Živě narození,238340.0
Česko,1835,Zemřelí,187879.0
Česko,1835,Sňatky,49953.0
Česko,1835,Rozvody,
Česko,1835,Přistěhovalí,
Česko,1835,Vystěhovalí,
Česko,1836,Přirozený přírůstek/úbytek,19417.0
Česko,1836,Celkový přírůstek/úbytek,19194.0
Česko,1836,Přírůstek/úbytek stěhováním,-223.0
Česko,1836,Počet obyvatel k 1. 7.,6200250.0
Česko,1836,Živě narození,230823.0
Česko,1836,Zemřelí,211406.0
Česko,1836,Sňatky,49748.0
Česko,1836,Rozvody,
Česko,1836,Přistěhovalí,
Česko,1836,Vystěhovalí,
Česko,1837,Přirozený přírůstek/úbytek,29373.0
Česko,1837,Celkový přírůstek/úbytek,29142.0
Česko,1837,Přírůstek/úbytek stěhováním,-231.0
Česko,1837,Počet obyvatel k 1. 7.,6197244.0
Česko,1837,Živě narození,237784.0
Česko,1837,Zemřelí,208411.0
Česko,1837,Sňatky,53328.0
Česko,1837,Rozvody,
Česko,1837,Přistěhovalí,
Česko,1837,Vystěhovalí,
Česko,1838,Přirozený přírůstek/úbytek,78167.0
Česko,1838,Celkový přírůstek/úbytek,77891.0
Česko,1838,Přírůstek/úbytek stěhováním,-276.0
Česko,1838,Počet obyvatel k 1. 7.,6248539.0
Česko,1838,Živě narození,241510.0
Česko,1838,Zemřelí,163343.0
Česko,1838,Sňatky,49392.0
Česko,1838,Rozvody,
Česko,1838,Přistěhovalí,
Česko,1838,Vystěhovalí,
Česko,1839,Přirozený přírůstek/úbytek,58883.0
Česko,1839,Celkový přírůstek/úbytek,58680.0
Česko,1839,Přírůstek/úbytek stěhováním,-203.0
Česko,1839,Počet obyvatel k 1. 7.,6314283.0
Česko,1839,Živě narození,239582.0
Česko,1839,Zemřelí,180699.0
Česko,1839,Sňatky,48517.0
Česko,1839,Rozvody,
Česko,1839,Přistěhovalí,
Česko,1839,Vystěhovalí,
Česko,1840,Přirozený přírůstek/úbytek,72278.0
Česko,1840,Celkový přírůstek/úbytek,72151.0
Česko,1840,Přírůstek/úbytek stěhováním,-127.0
Česko,1840,Počet obyvatel k 1. 7.,6378071.0
Česko,1840,Živě narození,248179.0
Česko,1840,Zemřelí,175901.0
Česko,1840,Sňatky,51987.0
Česko,1840,Rozvody,
Česko,1840,Přistěhovalí,
Česko,1840,Vystěhovalí,
Česko,1841,Přirozený přírůstek/úbytek,76388.0
Česko,1841,Celkový přírůstek/úbytek,
Česko,1841,Přírůstek/úbytek stěhováním,
Česko,1841,Počet obyvatel k 1. 7.,6459128.0
Česko,1841,Živě narození,250260.0
Česko,1841,Zemřelí,173872.0
Česko,1841,Sňatky,54907.0
Česko,1841,Rozvody,
Česko,1841,Přistěhovalí,
Česko,1841,Vystěhovalí,
Česko,1842,Přirozený přírůstek/úbytek,84741.0
Česko,1842,Celkový přírůstek/úbytek,
Česko,1842,Přírůstek/úbytek stěhováním,
Česko,1842,Počet obyvatel k 1. 7.,6531908.0
Česko,1842,Živě narození,268029.0
Česko,1842,Zemřelí,183288.0
Česko,1842,Sňatky,56077.0
Česko,1842,Rozvody,
Česko,1842,Přistěhovalí,
Česko,1842,Vystěhovalí,
Česko,1843,Přirozený přírůstek/úbytek,38196.0
Česko,1843,Celkový přírůstek/úbytek,
Česko,1843,Přírůstek/úbytek stěhováním,
Česko,1843,Počet obyvatel k 1. 7.,6578355.0
Česko,1843,Živě narození,249634.0
Česko,1843,Zemřelí,211438.0
Česko,1843,Sňatky,53786.0
Česko,1843,Rozvody,
Česko,1843,Přistěhovalí,
Česko,1843,Vystěhovalí,
Česko,1844,Přirozený přírůstek/úbytek,76111.0
Česko,1844,Celkový přírůstek/úbytek,
Česko,1844,Přírůstek/úbytek stěhováním,
Česko,1844,Počet obyvatel k 1. 7.,6630222.0
Česko,1844,Živě narození,248919.0
Česko,1844,Zemřelí,172808.0
Česko,1844,Sňatky,54204.0
Česko,1844,Rozvody,
Česko,1844,Přistěhovalí,
Česko,1844,Vystěhovalí,
Česko,1845,Přirozený přírůstek/úbytek,73967.0
Česko,1845,Celkový přírůstek/úbytek,
Česko,1845,Přírůstek/úbytek stěhováním,
Česko,1845,Počet obyvatel k 1. 7.,6682437.0
Česko,1845,Živě narození,265314.0
Česko,1845,Zemřelí,191347.0
Česko,1845,Sňatky,52286.0
Česko,1845,Rozvody,
Česko,1845,Přistěhovalí,
Česko,1845,Vystěhovalí,
Česko,1846,Přirozený přírůstek/úbytek,73701.0
Česko,1846,Celkový přírůstek/úbytek,73541.0
Česko,1846,Přírůstek/úbytek stěhováním,-160.0
Česko,1846,Počet obyvatel k 1. 7.,6723727.0
Česko,1846,Živě narození,255109.0
Česko,1846,Zemřelí,181408.0
Česko,1846,Sňatky,56649.0
Česko,1846,Rozvody,
Česko,1846,Přistěhovalí,
Česko,1846,Vystěhovalí,
Česko,1847,Přirozený přírůstek/úbytek,29447.0
Česko,1847,Celkový přírůstek/úbytek,
Česko,1847,Přírůstek/úbytek stěhováním,
Česko,1847,Počet obyvatel k 1. 7.,6768064.0
Česko,1847,Živě narození,245283.0
Česko,1847,Zemřelí,215836.0
Česko,1847,Sňatky,51738.0
Česko,1847,Rozvody,
Česko,1847,Přistěhovalí,
Česko,1847,Vystěhovalí,
Česko,1848,Přirozený přírůstek/úbytek,-16695.0
Česko,1848,Celkový přírůstek/úbytek,
Česko,1848,Přírůstek/úbytek stěhováním,
Česko,1848,Počet obyvatel k 1. 7.,6778356.0
Česko,1848,Živě narození,222052.0
Česko,1848,Zemřelí,238747.0
Česko,1848,Sňatky,55285.0
Česko,1848,Rozvody,
Česko,1848,Přistěhovalí,
Česko,1848,Vystěhovalí,
Česko,1849,Přirozený přírůstek/úbytek,64749.0
Česko,1849,Celkový přírůstek/úbytek,64589.0
Česko,1849,Přírůstek/úbytek stěhováním,-160.0
Česko,1849,Počet obyvatel k 1. 7.,6789915.0
Česko,1849,Živě narození,273846.0
Česko,1849,Zemřelí,209097.0
Česko,1849,Sňatky,62712.0
Česko,1849,Rozvody,
Česko,1849,Přistěhovalí,
Česko,1849,Vystěhovalí,
Česko,1850,Přirozený přírůstek/úbytek,41183.0
Česko,1850,Celkový přírůstek/úbytek,41009.0
Česko,1850,Přírůstek/úbytek stěhováním,-174.0
Česko,1850,Počet obyvatel k 1. 7.,6826465.0
Česko,1850,Živě narození,279375.0
Česko,1850,Zemřelí,238192.0
Česko,1850,Sňatky,70359.0
Česko,1850,Rozvody,
Česko,1850,Přistěhovalí,
Česko,1850,Vystěhovalí,
Česko,1851,Přirozený přírůstek/úbytek,85318.0
Česko,1851,Celkový přírůstek/úbytek,85080.0
Česko,1851,Přírůstek/úbytek stěhováním,-238.0
Česko,1851,Počet obyvatel k 1. 7.,6870370.0
Česko,1851,Živě narození,282747.0
Česko,1851,Zemřelí,197429.0
Česko,1851,Sňatky,65573.0
Česko,1851,Rozvody,
Česko,1851,Přistěhovalí,
