Území,Ukazatel,Pohlaví,Roky,value
Česko,Zaměstnaní celkem (tis. osob),muži,2015,2837.312582105
Česko,Zaměstnaní celkem (tis. osob),muži,2016,2876.659110825
Česko,Zaměstnaní celkem (tis. osob),muži,2017,2915.762482825
Česko,Zaměstnaní celkem (tis. osob),muži,2018,2946.4667165
Česko,Zaměstnaní celkem (tis. osob),muži,2019,2950.7439744
Česko,Zaměstnaní celkem (tis. osob),muži,2020,2928.240989275
Česko,Zaměstnaní celkem (tis. osob),muži,2021,2916.928825875
Česko,Zaměstnaní celkem (tis. osob),muži,2022,2883.55834955
Česko,Zaměstnaní celkem (tis. osob),muži,2023,2836.3236179
Česko,Zaměstnaní celkem (tis. osob),muži,2024,2845.605838
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,1993,28.909684475
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,1994,34.0935759
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,1995,45.36950755
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,1996,45.352905
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,1997,45.225071425
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,1998,47.005572375
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,1999,44.522988575
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2000,45.4192633942
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2001,42.565018606475
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2002,43.74454827635
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2003,43.876449118075
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2004,41.804573804525
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2005,41.038390299275
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2006,46.139164441225
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2007,39.296776770525
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2008,40.428387119025
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2009,41.4658027576
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2010,37.44193012195
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2011,38.25684632
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2012,37.86603389
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2013,40.633119905
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2014,35.7119612125
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2015,41.0124128325
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2016,36.736170525
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2017,36.31087365
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2018,38.41347695
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2019,42.13284775
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2020,33.2070156
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2021,33.461062975
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2022,33.276934375
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2023,30.767883032
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),ženy,2024,30.053848584
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,1993,101.619231425
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,1994,122.530116625
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,1995,142.589540925
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,1996,156.983031775
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,1997,153.479567925
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,1998,155.493457525
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,1999,151.21207965
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2000,150.77990180165
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2001,143.58788555135
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2002,148.840828948225
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2003,152.891000823225
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2004,145.729669248475
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2005,136.103750275625
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2006,149.7346320799
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2007,144.669938110375
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2008,138.25579112295
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2009,142.1245803478
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2010,140.6366905637
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2011,137.732949565
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2012,127.73364544
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2013,125.38308194
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2014,136.264907305
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2015,136.65454434
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2016,124.592419175
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2017,127.4926037
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2018,127.119410625
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2019,118.4603855
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2020,116.46009145
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2021,107.42626635
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2022,95.063993125
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2023,89.84899329
Česko,Zaměstnaní – zaměstnavatelé (tis. osob),muži,2024,85.288713445
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,1993,94.70519005
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,1994,98.6992225500001
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,1995,111.5065352
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,1996,109.29204225
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,1997,112.1594017
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,1998,127.667082225
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,1999,134.8786491
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2000,142.891281528125
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2001,145.452534536775
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2002,151.871442002
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2003,165.590570339425
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2004,158.24397174725
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2005,147.454955287375
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2006,153.955758706975
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2007,161.288218723375
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2008,164.825194750225
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2009,178.322538410025
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2010,194.51819711545
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2011,211.42552053
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2012,224.8165151225
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2013,214.97990803
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2014,218.4029497575
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2015,217.5639847925
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2016,241.40844785
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2017,241.513096575
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2018,231.880176725
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2019,227.439826225
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2020,234.9178992
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2021,217.9806604
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2022,218.964113425
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2023,220.5058806
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),ženy,2024,232.86374551
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,1993,213.532766325
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,1994,239.97419845
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,1995,263.119848400001
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,1996,268.460791575
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,1997,276.289609425
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,1998,309.791652275
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,1999,329.1219863
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2000,343.22810321675
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2001,354.272900961125
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2002,388.6405749223
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2003,415.68423840215
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2004,414.97108292425
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2005,403.611629351275
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2006,396.848760830475
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2007,420.971886534875
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2008,431.501860377175
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2009,435.910068094725
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2010,463.808417386575
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2011,466.379624175
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2012,481.98716526
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2013,454.156308725
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2014,475.14064145
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2015,448.6035680975
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2016,451.960359875
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2017,463.9462694
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2018,473.752420925
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2019,476.747661675
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2020,470.987377775
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2021,450.61617555
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2022,454.96857275
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2023,483.32993665
Česko,Zaměstnaní – pracující na vlastní účet (tis. osob),muži,2024,464.24067932
Česko,Nezaměstnaní (tis. osob),ženy,1993,123.067936075
Česko,Nezaměstnaní (tis. osob),ženy,1994,118.7382714
Česko,Nezaměstnaní (tis. osob),ženy,1995,109.9723568
Česko,Nezaměstnaní (tis. osob),ženy,1996,106.0742836
Česko,Nezaměstnaní (tis. osob),ženy,1997,135.5750873
Česko,Nezaměstnaní (tis. osob),ženy,1998,189.5391027
Česko,Nezaměstnaní (tis. osob),ženy,1999,242.941883075
Česko,Nezaměstnaní (tis. osob),ženy,2000,242.89062888925
Česko,Nezaměstnaní (tis. osob),ženy,2001,225.05641024775
Česko,Nezaměstnaní (tis. osob),ženy,2002,204.8711541744
Česko,Nezaměstnaní (tis. osob),ženy,2003,224.497226586425
Česko,Nezaměstnaní (tis. osob),ženy,2004,224.66639646985
Česko,Nezaměstnaní (tis. osob),ženy,2005,223.469598276275
Česko,Nezaměstnaní (tis. osob),ženy,2006,202.210058587125
Česko,Nezaměstnaní (tis. osob),ženy,2007,152.74825204695
Česko,Nezaměstnaní (tis. osob),ženy,2008,127.201461267025
Česko,Nezaměstnaní (tis. osob),ženy,2009,176.810020145025
Česko,Nezaměstnaní (tis. osob),ženy,2010,192.8867782165
Česko,Nezaměstnaní (tis. osob),ženy,2011,179.5917000975
Česko,Nezaměstnaní (tis. osob),ženy,2012,188.7428906575
Česko,Nezaměstnaní (tis. osob),ženy,2013,193.6413755975
Česko,Nezaměstnaní (tis. osob),ženy,2014,172.2505557
Česko,Nezaměstnaní (tis. osob),ženy,2015,142.6665111525
Česko,Nezaměstnaní (tis. osob),ženy,2016,110.867911375
Česko,Nezaměstnaní (tis. osob),ženy,2017,85.67985185
Česko,Nezaměstnaní (tis. osob),ženy,2018,67.820388175
Česko,Nezaměstnaní (tis. osob),ženy,2019,57.3133614
Česko,Nezaměstnaní (tis. osob),ženy,2020,70.1570861
Česko,Nezaměstnaní (tis. osob),ženy,2021,81.531906975
Česko,Nezaměstnaní (tis. osob),ženy,2022,65.106139775
Česko,Nezaměstnaní (tis. osob),ženy,2023,69.925013073
Česko,Nezaměstnaní (tis. osob),ženy,2024,73.41324187
Česko,Nezaměstnaní (tis. osob),muži,1993,96.955818575
Česko,Nezaměstnaní (tis. osob),muži,1994,102.4314709
Česko,Nezaměstnaní (tis. osob),muži,1995,98.0789172
Česko,Nezaměstnaní (tis. osob),muži,1996,95.38935635
Česko,Nezaměstnaní (tis. osob),muži,1997,112.735413225
Česko,Nezaměstnaní (tis. osob),muži,1998,146.188644225
Česko,Nezaměstnaní (tis. osob),muži,1999,211.1671499
Česko,Nezaměstnaní (tis. osob),muži,2000,211.620871499125
Česko,Nezaměstnaní (tis. osob),muži,2001,193.209287508675
Česko,Nezaměstnaní (tis. osob),muži,2002,169.27836482455
Česko,Nezaměstnaní (tis. osob),muži,2003,174.649914181875
Česko,Nezaměstnaní (tis. osob),muži,2004,201.211042483725
Česko,Nezaměstnaní (tis. osob),muži,2005,186.684289921
Česko,Nezaměstnaní (tis. osob),muži,2006,169.083368626375
Česko,Nezaměstnaní (tis. osob),muži,2007,123.585304866375
Česko,Nezaměstnaní (tis. osob),muži,2008,102.63069232535
Česko,Nezaměstnaní (tis. osob),muži,2009,175.379671421525
Česko,Nezaměstnaní (tis. osob),muži,2010,190.763431790875
Česko,Nezaměstnaní (tis. osob),muži,2011,170.97243
Česko,Nezaměstnaní (tis. osob),muži,2012,178.151443985
Česko,Nezaměstnaní (tis. osob),muži,2013,175.2972624775
Česko,Nezaměstnaní (tis. osob),muži,2014,151.33976287
Česko,Nezaměstnaní (tis. osob),muži,2015,125.380837
Česko,Nezaměstnaní (tis. osob),muži,2016,100.576877825
Česko,Nezaměstnaní (tis. osob),muži,2017,69.8554265
Česko,Nezaměstnaní (tis. osob),muži,2018,53.8018886
Česko,Nezaměstnaní (tis. osob),muži,2019,51.760358075
Česko,Nezaměstnaní (tis. osob),muži,2020,66.85559905
Česko,Nezaměstnaní (tis. osob),muži,2021,68.9546917
Česko,Nezaměstnaní (tis. osob),muži,2022,52.53407675
Česko,Nezaměstnaní (tis. osob),muži,2023,64.076515385
Česko,Nezaměstnaní (tis. osob),muži,2024,65.364950918
Česko,Ekonomicky neaktivní (tis. osob),ženy,1993,2058.949084975
Česko,Ekonomicky neaktivní (tis. osob),ženy,1994,2062.1616237
Česko,Ekonomicky neaktivní (tis. osob),ženy,1995,2084.37127777501
Česko,Ekonomicky neaktivní (tis. osob),ženy,1996,2114.938871025
Česko,Ekonomicky neaktivní (tis. osob),ženy,1997,2123.588176925
Česko,Ekonomicky neaktivní (tis. osob),ženy,1998,2125.5948279
Česko,Ekonomicky neaktivní (tis. osob),ženy,1999,2125.5311803
Česko,Ekonomicky neaktivní (tis. osob),ženy,2000,2153.2040906363
Česko,Ekonomicky neaktivní (tis. osob),ženy,2001,2165.6763431899
Česko,Ekonomicky neaktivní (tis. osob),ženy,2002,2186.07691919367
Česko,Ekonomicky neaktivní (tis. osob),ženy,2003,2200.13563938135
Česko,Ekonomicky neaktivní (tis. osob),ženy,2004,2219.71610396408
Česko,Ekonomicky neaktivní (tis. osob),ženy,2005,2223.95101741085
Česko,Ekonomicky neaktivní (tis. osob),ženy,2006,2238.58166697835
Česko,Ekonomicky neaktivní (tis. osob),ženy,2007,2289.1831014962
Česko,Ekonomicky neaktivní (tis. osob),ženy,2008,2328.80677216805
Česko,Ekonomicky neaktivní (tis. osob),ženy,2009,2330.8104776736
Česko,Ekonomicky neaktivní (tis. osob),ženy,2010,2342.73231242342
Česko,Ekonomicky neaktivní (tis. osob),ženy,2011,2323.2140312375
Česko,Ekonomicky neaktivní (tis. osob),ženy,2012,2296.37778728002
Česko,Ekonomicky neaktivní (tis. osob),ženy,2013,2252.7143149625
Česko,Ekonomicky neaktivní (tis. osob),ženy,2014,2250.6607520875
Česko,Ekonomicky neaktivní (tis. osob),ženy,2015,2232.49723247249
Česko,Ekonomicky neaktivní (tis. osob),ženy,2016,2202.236856975
Česko,Ekonomicky neaktivní (tis. osob),ženy,2017,2181.973206425
Česko,Ekonomicky neaktivní (tis. osob),ženy,2018,2160.85465935
Česko,Ekonomicky neaktivní (tis. osob),ženy,2019,2172.67439485
Česko,Ekonomicky neaktivní (tis. osob),ženy,2020,2211.456886075
Česko,Ekonomicky neaktivní (tis. osob),ženy,2021,2205.5903251
Česko,Ekonomicky neaktivní (tis. osob),ženy,2022,2154.921393475
Česko,Ekonomicky neaktivní (tis. osob),ženy,2023,2139.4839318
Česko,Ekonomicky neaktivní (tis. osob),ženy,2024,2104.6227233
Česko,Ekonomicky neaktivní (tis. osob),muži,1993,1140.168130325
Česko,Ekonomicky neaktivní (tis. osob),muži,1994,1144.513491
Česko,Ekonomicky neaktivní (tis. osob),muži,1995,1151.440613
Česko,Ekonomicky neaktivní (tis. osob),muži,1996,1159.1392463
Česko,Ekonomicky neaktivní (tis. osob),muži,1997,1178.580251925
Česko,Ekonomicky neaktivní (tis. osob),muži,1998,1196.1618121
Česko,Ekonomicky neaktivní (tis. osob),muži,1999,1211.539281575
Česko,Ekonomicky neaktivní (tis. osob),muži,2000,1247.12171964255
Česko,Ekonomicky neaktivní (tis. osob),muži,2001,1265.75154492143
Česko,Ekonomicky neaktivní (tis. osob),muži,2002,1273.99528942468
Česko,Ekonomicky neaktivní (tis. osob),muži,2003,1304.43647389823
Česko,Ekonomicky neaktivní (tis. osob),muži,2004,1321.07095435363
Česko,Ekonomicky neaktivní (tis. osob),muži,2005,1317.86978658135
Česko,Ekonomicky neaktivní (tis. osob),muži,2006,1335.4536845736
Česko,Ekonomicky neaktivní (tis. osob),muži,2007,1357.53910999815
Česko,Ekonomicky neaktivní (tis. osob),muži,2008,1382.63530268195
Česko,Ekonomicky neaktivní (tis. osob),muži,2009,1392.08079058345
Česko,Ekonomicky neaktivní (tis. osob),muži,2010,1403.78057059267
Česko,Ekonomicky neaktivní (tis. osob),muži,2011,1418.526550275
Česko,Ekonomicky neaktivní (tis. osob),muži,2012,1411.2680739125
Česko,Ekonomicky neaktivní (tis. osob),muži,2013,1392.7325325475
Česko,Ekonomicky neaktivní (tis. osob),muži,2014,1384.04550471
Česko,Ekonomicky neaktivní (tis. osob),muži,2015,1393.2148318775
Česko,Ekonomicky neaktivní (tis. osob),muži,2016,1376.433612525
Česko,Ekonomicky neaktivní (tis. osob),muži,2017,1370.040937975
Česko,Ekonomicky neaktivní (tis. osob),muži,2018,1365.5537158
Česko,Ekonomicky neaktivní (tis. osob),muži,2019,1378.621487125
Česko,Ekonomicky neaktivní (tis. osob),muži,2020,1402.432206275
Česko,Ekonomicky neaktivní (tis. osob),muži,2021,1405.114265775
Česko,Ekonomicky neaktivní (tis. osob),muži,2022,1386.049632775
Česko,Ekonomicky neaktivní (tis. osob),muži,2023,1331.2740064
Česko,Ekonomicky neaktivní (tis. osob),muži,2024,1360.2993878
Česko,Míra ekonomické aktivity (%),ženy,1993,52.3404416661963
Česko,Míra ekonomické aktivity (%),ženy,1994,52.5805183897552
Česko,Míra ekonomické aktivity (%),ženy,1995,52.3252858557541
Česko,Míra ekonomické aktivity (%),ženy,1996,51.824109675389
Česko,Míra ekonomické aktivity (%),ženy,1997,51.8188589177513
Česko,Míra ekonomické aktivity (%),ženy,1998,51.952829167567
Česko,Míra ekonomické aktivity (%),ženy,1999,52.1079693833779
Česko,Míra ekonomické aktivity (%),ženy,2000,51.6348077868816
Česko,Míra ekonomické aktivity (%),ženy,2001,51.2718555118392
Česko,Míra ekonomické aktivity (%),ženy,2002,50.9351743359958
Česko,Míra ekonomické aktivity (%),ženy,2003,50.7981002169212
Česko,Míra ekonomické aktivity (%),ženy,2004,50.5400655172797
Česko,Míra ekonomické aktivity (%),ženy,2005,50.6439010544963
Česko,Míra ekonomické aktivity (%),ženy,2006,50.5497197819499
Česko,Míra ekonomické aktivity (%),ženy,2007,49.7748252114367
Česko,Míra ekonomické aktivity (%),ženy,2008,49.3224023160402
Česko,Míra ekonomické aktivity (%),ženy,2009,49.529474954338
Česko,Míra ekonomické aktivity (%),ženy,2010,49.3195443353487
Česko,Míra ekonomické aktivity (%),ženy,2011,49.5193742582948
Česko,Míra ekonomické aktivity (%),ženy,2012,50.0419051119683
Česko,Míra ekonomické aktivity (%),ženy,2013,50.9147601749473
Česko,Míra ekonomické aktivity (%),ženy,2014,50.8615828990688
Česko,Míra ekonomické aktivity (%),ženy,2015,51.2528979945581
Česko,Míra ekonomické aktivity (%),ženy,2016,51.8639395233598
Česko,Míra ekonomické aktivity (%),ženy,2017,52.2909059814453
Česko,Míra ekonomické aktivity (%),ženy,2018,52.7784956850836
Česko,Míra ekonomické aktivity (%),ženy,2019,52.5917274266571
Česko,Míra ekonomické aktivity (%),ženy,2020,51.8023692260651
Česko,Míra ekonomické aktivity (%),ženy,2021,51.8804332407227
Česko,Míra ekonomické aktivity (%),ženy,2022,52.2
Česko,Míra ekonomické aktivity (%),ženy,2023,51.747467601
Česko,Míra ekonomické aktivity (%),ženy,2024,53.487431862
Česko,Míra ekonomické aktivity (%),muži,1993,71.2989441770801
Česko,Míra ekonomické aktivity (%),muži,1994,71.428924731791
Česko,Míra ekonomické aktivity (%),muži,1995,71.4592386240804
Česko,Míra ekonomické aktivity (%),muži,1996,71.4321621544958
Česko,Míra ekonomické aktivity (%),muži,1997,71.1096555325754
Česko,Míra ekonomické aktivity (%),muži,1998,70.8199557025207
Česko,Míra ekonomické aktivity (%),muži,1999,70.5730329457505
Česko,Míra ekonomické aktivity (%),muži,2000,69.8359936751298
Česko,Míra ekonomické aktivity (%),muži,2001,69.3743643751029
Česko,Míra ekonomické aktivity (%),muži,2002,69.2542698167618
Česko,Míra ekonomické aktivity (%),muži,2003,68.6829030541356
Česko,Míra ekonomické aktivity (%),muži,2004,68.4360871726746
Česko,Míra ekonomické aktivity (%),muži,2005,68.6971331458445
Česko,Míra ekonomické aktivity (%),muži,2006,68.5513617300089
Česko,Míra ekonomické aktivity (%),muži,2007,68.3351273235324
Česko,Míra ekonomické aktivity (%),muži,2008,68.2038318845227
Česko,Míra ekonomické aktivity (%),muži,2009,68.2983048965394
Česko,Míra ekonomické aktivity (%),muži,2010,68.0439438661589
Česko,Míra ekonomické aktivity (%),muži,2011,67.6148693570451
Česko,Míra ekonomické aktivity (%),muži,2012,67.690641957859
